gene	cell	contrast	logFC	AveExpr	P.Value	adj.P.Val	sig	direction
Get1	Ne	PR8_100_vs_Sham	-1.23391435072887	7.73285987437722	0.000556049691325881	0.00794604938363458	TRUE	down
Gfi1	Ne	PR8_100_vs_Sham	1.53392650747825	7.56876029491355	0.000626254446968973	0.00870635403767651	TRUE	up
Gfod1	Ne	PR8_100_vs_Sham	-1.21519792010521	7.89139975816257	0.000493845525195829	0.0072915107294827	TRUE	down
Gfpt2	Ne	PR8_100_vs_Sham	1.03386408123643	5.18081771726806	0.00415072553899226	0.0371753566041248	TRUE	up
Ggct	Ne	PR8_100_vs_Sham	1.18728031268187	8.00943253993601	0.00107196627696534	0.0131980700408132	TRUE	up
Ggta1	Ne	PR8_100_vs_Sham	1.5088768224154	9.21265837130196	7.09228006076672e-06	0.000257396694722384	TRUE	up
Gimap1	Ne	PR8_100_vs_Sham	1.07518057304032	8.27728540578963	0.00128774577981757	0.0151993887949707	TRUE	up
Gk5	Ne	PR8_100_vs_Sham	-1.53952732295456	5.63985058607614	0.00427476462001381	0.0380261999041264	TRUE	down
Glcci1	Ne	PR8_100_vs_Sham	-1.03850248660893	8.60915509825499	0.000190922071386325	0.00352040063656467	TRUE	down
Glrx2	Ne	PR8_100_vs_Sham	-1.17856798394383	8.03954229012704	0.000344009939301603	0.00553691242832235	TRUE	down
Gm11166	Ne	PR8_100_vs_Sham	3.57325176487149	6.8652901859693	3.58768712294745e-08	3.10383418393373e-06	TRUE	up
Gm12185	Ne	PR8_100_vs_Sham	2.31425904145279	6.28066998092672	0.000232009538025286	0.00412132370265782	TRUE	up
Gm12250	Ne	PR8_100_vs_Sham	5.06171502255795	8.23194573207397	1.23672003409207e-13	1.52259262658797e-10	TRUE	up
Gm19696	Ne	PR8_100_vs_Sham	-1.60882046514157	7.87307140149655	0.000116596553918235	0.00243619823167279	TRUE	down
Gm20735	Ne	PR8_100_vs_Sham	2.08833248585647	5.93293791695589	0.000296523202773361	0.00495591232063759	TRUE	up
Gm5431	Ne	PR8_100_vs_Sham	2.98603341240684	6.23738699499936	3.04784905486173e-06	0.000127365076039326	TRUE	up
Gm6225	Ne	PR8_100_vs_Sham	1.06310199999093	7.36888760174381	0.00554969255324522	0.0459745493347256	TRUE	up
Gm6958	Ne	PR8_100_vs_Sham	1.70680158513514	6.51423270656411	0.00576159393208047	0.0472409379523299	TRUE	up
Gm7334	Ne	PR8_100_vs_Sham	1.33201953753802	7.65996763249449	0.00036507498760585	0.00577945121328549	TRUE	up
Gnl3l	Ne	PR8_100_vs_Sham	-1.18434581855616	7.55224937946583	0.000964257995693604	0.0122386591761111	TRUE	down
Gns	Ne	PR8_100_vs_Sham	2.18858094404535	10.4812617373752	6.49115227494634e-08	4.97085608423523e-06	TRUE	up
Golim4	Ne	PR8_100_vs_Sham	-1.15740687425332	9.21295260409555	0.000594069167440647	0.00835507647178169	TRUE	down
Gp1ba	Ne	PR8_100_vs_Sham	-1.96004071378994	5.54268712521628	3.85103844861678e-05	0.00101709357046389	TRUE	down
Gpn3	Ne	PR8_100_vs_Sham	-1.61071153665216	7.91886519673002	2.57899802113978e-05	0.000726705340287714	TRUE	down
Gpnmb	Ne	PR8_100_vs_Sham	3.06716080690477	10.0907280688479	3.80485779999603e-09	4.47770213889239e-07	TRUE	up
Gpr155	Ne	PR8_100_vs_Sham	-1.2765640265328	6.76568068926987	0.00303597395733814	0.0296828119653005	TRUE	down
Gpr171	Ne	PR8_100_vs_Sham	2.13818197995388	7.55244219964607	3.3832207415366e-05	0.000919328488426031	TRUE	up
Gpr4	Ne	PR8_100_vs_Sham	-1.31276078870728	5.47802966243272	0.00585998500628243	0.0477298015397203	TRUE	down
Gpr50	Ne	PR8_100_vs_Sham	1.70147343753634	5.75882833980226	0.000445588247041914	0.00675984824066904	TRUE	up
Gpr84	Ne	PR8_100_vs_Sham	1.71228206812342	8.15522736418115	4.23746889605619e-06	0.00016787299426084	TRUE	up
Gramd1c	Ne	PR8_100_vs_Sham	2.55420853834389	6.2292111699909	0.000387593526310016	0.00604623234755537	TRUE	up
Grn	Ne	PR8_100_vs_Sham	1.31914946966821	10.6857917994951	3.26571904755826e-08	2.8877255997884e-06	TRUE	up
Gsdmc2	Ne	PR8_100_vs_Sham	1.51897551277979	7.10619086364773	0.00533686617333424	0.0445341726299346	TRUE	up
Gsdmc4	Ne	PR8_100_vs_Sham	1.49296873616605	7.13115192277038	0.000880483887063166	0.0113738051755012	TRUE	up
Gstt3	Ne	PR8_100_vs_Sham	2.39114426137262	5.96339083237031	6.17956547052462e-05	0.00148504422456076	TRUE	up
Gtf2f1	Ne	PR8_100_vs_Sham	1.27071311686031	8.02944288484924	0.000255023052925871	0.00442214947137439	TRUE	up
Gtf2i	Ne	PR8_100_vs_Sham	-1.22685433302522	7.22144568975818	0.00506241434463424	0.0427116191807438	TRUE	down
Gucy2g	Ne	PR8_100_vs_Sham	3.12822739452381	7.1431714223867	2.82102688455018e-07	1.72330287355823e-05	TRUE	up
Gvin-ps2	Ne	PR8_100_vs_Sham	4.37032851391819	9.29890606318171	3.72185800426227e-13	3.7230210848886e-10	TRUE	up
Gvin1	Ne	PR8_100_vs_Sham	1.18205068534143	12.2401748283344	1.35865334314959e-07	9.02292396560545e-06	TRUE	up
Gxylt2	Ne	PR8_100_vs_Sham	1.59975680117935	5.68676059214605	0.00292350427985836	0.0287942683071588	TRUE	up
H2-M3	Ne	PR8_100_vs_Sham	2.06656809393441	6.0886842181803	0.000475330426072261	0.00712328040195368	TRUE	up
H2-Ob	Ne	PR8_100_vs_Sham	-2.16388309940441	5.60807037338488	0.00012762971411124	0.00259227610958172	TRUE	down
H2-Q2	Ne	PR8_100_vs_Sham	1.08307229157188	5.08259080479991	0.00439051919421232	0.0386950769291676	TRUE	up
H2-Q7	Ne	PR8_100_vs_Sham	1.43458647823031	10.2485977266008	2.25049079823217e-07	1.41251393041984e-05	TRUE	up
H2-T10	Ne	PR8_100_vs_Sham	2.41912981233825	10.7184030817799	1.92408465300446e-12	1.07769262636551e-09	TRUE	up
H2-T22	Ne	PR8_100_vs_Sham	2.08356076115975	10.7789635227951	5.40378193265403e-11	1.33057738203273e-08	TRUE	up
H2ac22	Ne	PR8_100_vs_Sham	1.21586664394182	9.68655113394923	1.65695024316834e-06	7.77697614132239e-05	TRUE	up
H2ac25	Ne	PR8_100_vs_Sham	2.38309097934702	8.867363207894	2.78820743470074e-07	1.70978007633661e-05	TRUE	up
Hacd4	Ne	PR8_100_vs_Sham	-1.10656494765476	8.8994760953897	2.49090318140623e-05	0.000708115549172411	TRUE	down
Hao1	Ne	PR8_100_vs_Sham	1.53374368505387	5.60325135016809	0.00621468556321727	0.049857665383104	TRUE	up
Hap1	Ne	PR8_100_vs_Sham	3.21772214009067	6.74699219978244	2.66270990963937e-06	0.000114560946515532	TRUE	up
Haspin	Ne	PR8_100_vs_Sham	1.19447336007878	4.97843247103662	0.000301042559163355	0.00501894391605156	TRUE	up
Hat1	Ne	PR8_100_vs_Sham	1.21317513468146	9.91585994314873	1.947665550467e-05	0.000578337423659077	TRUE	up
Havcr2	Ne	PR8_100_vs_Sham	2.37083941086525	10.2547277381816	3.12400495903216e-09	3.78191452093145e-07	TRUE	up
Hbegf	Ne	PR8_100_vs_Sham	2.06415079940442	9.56235324829395	1.63344303985575e-08	1.56546442232882e-06	TRUE	up
Hcar2	Ne	PR8_100_vs_Sham	1.12669401538279	11.2170673871004	1.0147197947407e-05	0.000346597380830135	TRUE	up
Hdac10	Ne	PR8_100_vs_Sham	-1.86045704791437	5.60332916287025	0.000801067450003878	0.0105523329525202	TRUE	down
Heatr1	Ne	PR8_100_vs_Sham	1.13640043362622	8.71142594583467	0.000624061917599717	0.00870044511427131	TRUE	up
Helz2	Ne	PR8_100_vs_Sham	1.81003700260581	10.7392851382818	6.54356282302529e-11	1.51782207221043e-08	TRUE	up
Hepacam2	Ne	PR8_100_vs_Sham	-2.37537017638602	5.25614114869423	2.02226364808687e-06	9.13806344639502e-05	TRUE	down
Herc2	Ne	PR8_100_vs_Sham	-1.05964666170977	8.67981522096666	0.000811494448241766	0.0106546092240439	TRUE	down
Herc6	Ne	PR8_100_vs_Sham	3.42152981953104	9.7069091301442	5.09028805373911e-13	4.28789791053128e-10	TRUE	up
Hey1	Ne	PR8_100_vs_Sham	-1.45358464211045	8.13339278772853	0.000420921177599003	0.00649021526731411	TRUE	down
Hfe	Ne	PR8_100_vs_Sham	1.70048337172948	6.36825539085054	0.000715747443616088	0.00965083221152105	TRUE	up
Hic1	Ne	PR8_100_vs_Sham	1.95108218746717	6.29252646930204	0.000994045732212136	0.0125076273145088	TRUE	up
Hilpda	Ne	PR8_100_vs_Sham	1.01864706454003	12.217102332924	8.49801481942487e-06	0.000301575891762517	TRUE	up
Hivep2	Ne	PR8_100_vs_Sham	2.71832991003546	7.37181729921062	3.62014487198029e-05	0.000967285787580042	TRUE	up
Hmga1	Ne	PR8_100_vs_Sham	1.31845271822662	11.1556314499608	4.30210123316089e-07	2.44167128499078e-05	TRUE	up
Hmox2	Ne	PR8_100_vs_Sham	1.89539229624377	8.79183811780151	2.16038807066915e-07	1.36668027948853e-05	TRUE	up
Homer1	Ne	PR8_100_vs_Sham	1.16828676978065	8.29381083678122	0.000827381447283433	0.0108415546344823	TRUE	up
Hoxb3	Ne	PR8_100_vs_Sham	1.84962491304265	8.53109472760807	2.08193670868067e-06	9.25594361734281e-05	TRUE	up
Hpgds	Ne	PR8_100_vs_Sham	1.7034888563023	5.34036334919322	0.000550271155861204	0.00789165757128904	TRUE	up
Hps1	Ne	PR8_100_vs_Sham	-1.32600277780462	5.759034428132	0.00526648024400747	0.0441078054972996	TRUE	down
Hpse	Ne	PR8_100_vs_Sham	1.66039808588782	7.83633760055487	0.000593770658019517	0.00835507647178169	TRUE	up
Hsd17b1	Ne	PR8_100_vs_Sham	2.27557894718698	7.76372829163375	1.04724777315828e-07	7.35140377605187e-06	TRUE	up
Hsd17b8	Ne	PR8_100_vs_Sham	-1.14690039514735	8.87719019847553	7.70723993530884e-05	0.0017546852797243	TRUE	down
Hsh2d	Ne	PR8_100_vs_Sham	1.42993220535726	6.73420576683227	0.00350578502014462	0.0327038833694136	TRUE	up
Htr4	Ne	PR8_100_vs_Sham	1.2533501319441	5.27880913624941	0.00451875847210702	0.0395897313422172	TRUE	up
I830077J02Rik	Ne	PR8_100_vs_Sham	1.00672222355452	8.83211027623188	0.000583384337568929	0.00825365794477133	TRUE	up
Ica1	Ne	PR8_100_vs_Sham	-1.57261660192458	6.08624556231605	0.00307665936929646	0.0299343059000546	TRUE	down
Icam1	Ne	PR8_100_vs_Sham	1.88428081196481	10.8491874859225	3.30933275960298e-08	2.91021268227723e-06	TRUE	up
Id1	Ne	PR8_100_vs_Sham	2.16332135303229	9.08960159929138	2.95566441249096e-09	3.6388776093783e-07	TRUE	up
Ier3	Ne	PR8_100_vs_Sham	1.43832362928667	13.1279600804703	7.01440721460268e-07	3.71029421397036e-05	TRUE	up
Iffo2	Ne	PR8_100_vs_Sham	1.33713189102179	7.51373580918631	0.000175349655258233	0.00332126773066038	TRUE	up
Ifi203	Ne	PR8_100_vs_Sham	1.74007270285638	9.46000009111902	2.22438823794349e-07	1.40162731292463e-05	TRUE	up
Ifi204	Ne	PR8_100_vs_Sham	1.78907422323848	11.6752183669036	4.25655358466004e-08	3.53003235765811e-06	TRUE	up
Ifi205	Ne	PR8_100_vs_Sham	3.63266282498299	10.5547406654509	9.93133021172792e-14	1.52259262658797e-10	TRUE	up
Ifi207	Ne	PR8_100_vs_Sham	4.33259585103674	10.7332869519888	1.7868474537698e-12	1.07769262636551e-09	TRUE	up
Ifi208	Ne	PR8_100_vs_Sham	4.08496809705069	11.09453854273	2.47180015062106e-14	6.59352690178169e-11	TRUE	up
Ifi209	Ne	PR8_100_vs_Sham	5.05281559639531	9.14187472524677	4.90117461253093e-13	4.28789791053128e-10	TRUE	up
Ifi213	Ne	PR8_100_vs_Sham	4.8428937897557	8.26905503926572	2.26639194811114e-11	6.04560052158647e-09	TRUE	up
Ifi214	Ne	PR8_100_vs_Sham	3.18672933693249	6.72549643670806	6.45841799182952e-07	3.46627459379913e-05	TRUE	up
Ifi27l2a	Ne	PR8_100_vs_Sham	2.03046013484668	12.1103477808035	2.73153325317896e-09	3.41548357165072e-07	TRUE	up
Ifi35	Ne	PR8_100_vs_Sham	2.14215008648921	7.95055227603638	7.02417461313976e-07	3.71029421397036e-05	TRUE	up
Ifi44	Ne	PR8_100_vs_Sham	4.282103231404	8.01163506305932	7.84229328716649e-11	1.74327644529305e-08	TRUE	up
Ifi47	Ne	PR8_100_vs_Sham	3.53801077841788	11.0394070501518	1.01856474386972e-11	3.33490412108889e-09	TRUE	up
Ifih1	Ne	PR8_100_vs_Sham	2.59540553511306	10.6573014967617	1.15700424415659e-13	1.52259262658797e-10	TRUE	up
Ifit1bl1	Ne	PR8_100_vs_Sham	4.4158773962539	9.33230930076094	4.83116461683341e-13	4.28789791053128e-10	TRUE	up
Ifit1bl2	Ne	PR8_100_vs_Sham	3.00741366591492	7.99142264221196	2.53358206250119e-09	3.29674641547411e-07	TRUE	up
Ifit2	Ne	PR8_100_vs_Sham	5.61436152884152	10.9684930578507	2.0858214925775e-14	6.59352690178169e-11	TRUE	up
Ifit3	Ne	PR8_100_vs_Sham	2.53886883801298	12.7840525620425	1.56185818043013e-11	4.62917410699708e-09	TRUE	up
Ifitm3	Ne	PR8_100_vs_Sham	1.1950879421156	12.9094285116421	1.16856730038099e-06	5.71954729131429e-05	TRUE	up
Ifnar2	Ne	PR8_100_vs_Sham	1.20183938467847	8.17434674566051	0.00017260647026294	0.00328095790565126	TRUE	up
Ift22	Ne	PR8_100_vs_Sham	1.59345146148718	5.47551430747602	0.000951847807366798	0.0121195896236321	TRUE	up
Igf2r	Ne	PR8_100_vs_Sham	1.15794093111792	11.1028549182516	9.9878202148488e-06	0.000343036614889818	TRUE	up
Igfbp6	Ne	PR8_100_vs_Sham	3.1666312161108	8.44576021647807	1.21586314511972e-07	8.21092389773889e-06	TRUE	up
Igsf9b	Ne	PR8_100_vs_Sham	1.82906336335581	6.99020956296215	0.00257837227574225	0.026101738313254	TRUE	up
Igtp	Ne	PR8_100_vs_Sham	1.95921771680359	10.9082773725533	3.32728060875469e-10	5.8519918838592e-08	TRUE	up
Iigp1	Ne	PR8_100_vs_Sham	3.02889060261897	7.66668347990771	3.558386288975e-08	3.0952158997307e-06	TRUE	up
Iigp1b	Ne	PR8_100_vs_Sham	2.48495295857147	6.23628303738713	8.02615495922301e-05	0.00181182806942686	TRUE	up
Ikbke	Ne	PR8_100_vs_Sham	3.38640469867195	7.66282275300545	7.00248116139071e-08	5.23713602747936e-06	TRUE	up
Il10rb	Ne	PR8_100_vs_Sham	1.42718893931464	10.2919545870312	1.19292874773463e-07	8.14539162380063e-06	TRUE	up
Il12a	Ne	PR8_100_vs_Sham	1.60462060056288	5.63506850576658	0.000546621972597037	0.00784635396539514	TRUE	up
Il15ra	Ne	PR8_100_vs_Sham	4.3867232544274	8.30401157495069	3.32279236729192e-12	1.61155429813658e-09	TRUE	up
Il18	Ne	PR8_100_vs_Sham	2.26602133998511	8.35681693297797	1.62512495517375e-08	1.56546442232882e-06	TRUE	up
Il19	Ne	PR8_100_vs_Sham	3.70665503919791	7.22552576148564	2.60781550857275e-09	3.35739427487638e-07	TRUE	up
Il1a	Ne	PR8_100_vs_Sham	2.86111388257947	10.0027467830691	3.40829551329148e-11	8.79834995003711e-09	TRUE	up
Il1rn	Ne	PR8_100_vs_Sham	1.00883529985174	11.4784849883738	0.00056104582889978	0.0080102930343809	TRUE	up
Il27	Ne	PR8_100_vs_Sham	2.90552853189452	6.7188505147647	1.26258059390762e-06	6.16085439191811e-05	TRUE	up
Il2rb	Ne	PR8_100_vs_Sham	1.96235267059114	5.90897842045037	0.00106962660648239	0.0131919764207055	TRUE	up
Il2rg	Ne	PR8_100_vs_Sham	1.59504452911414	9.02874515794848	4.95402465414372e-07	2.7626886616575e-05	TRUE	up
Il4ra	Ne	PR8_100_vs_Sham	1.20494917966349	9.48856140500471	7.37310126146968e-06	0.000265780373175275	TRUE	up
Il6	Ne	PR8_100_vs_Sham	1.15685626910295	8.60343921993844	0.00186421555918847	0.020187259827342	TRUE	up
Il7r	Ne	PR8_100_vs_Sham	1.59898134886519	8.04237255275419	0.000276570069974304	0.0047241237672772	TRUE	up
Impa2	Ne	PR8_100_vs_Sham	-1.71378335074472	6.9031750882454	0.000423104905051525	0.00650508549985558	TRUE	down
Inhba	Ne	PR8_100_vs_Sham	2.31801324625249	8.53645193667014	7.07431739037023e-08	5.26625348059886e-06	TRUE	up
Inmt	Ne	PR8_100_vs_Sham	-1.37359022660304	7.9877039449135	0.00180601971700888	0.0196735431422087	TRUE	down
Insl3	Ne	PR8_100_vs_Sham	1.28840623452616	7.41280356021801	0.00154389236981585	0.0174382479738198	TRUE	up
Intu	Ne	PR8_100_vs_Sham	1.94489800171266	5.71080276484289	0.000980011232179467	0.0123796998982102	TRUE	up
Irak2	Ne	PR8_100_vs_Sham	2.258006336535	8.83280710023717	5.45397030023771e-07	2.99968366513074e-05	TRUE	up
Irf1	Ne	PR8_100_vs_Sham	1.09925585693963	12.2577453973168	9.27651730044223e-08	6.68786754025125e-06	TRUE	up
Irf2bpl	Ne	PR8_100_vs_Sham	1.07088358989627	8.88149893811508	0.000155954648349816	0.00302919192577524	TRUE	up
Irf4	Ne	PR8_100_vs_Sham	-1.7916418857388	6.29627498311993	0.00359417414749448	0.0334251930451187	TRUE	down
Irf5	Ne	PR8_100_vs_Sham	1.83606372266887	9.45339974985402	1.11972752795658e-08	1.14148019649331e-06	TRUE	up
Irf7	Ne	PR8_100_vs_Sham	3.28687412811814	10.6325159860382	3.55480559909264e-12	1.67337245921993e-09	TRUE	up
Irgm2	Ne	PR8_100_vs_Sham	2.02280711404167	10.7597017058823	1.49945872331528e-09	2.08685537970965e-07	TRUE	up
Isg15	Ne	PR8_100_vs_Sham	2.48096010186928	11.6306130689135	1.69848187834158e-11	4.94258226597399e-09	TRUE	up
Isg20	Ne	PR8_100_vs_Sham	2.37671788499375	11.4375824715024	3.47096429386838e-09	4.14573011368383e-07	TRUE	up
Itga4	Ne	PR8_100_vs_Sham	-1.43636437704119	8.66609614550452	1.77373307307685e-05	0.000541767134247995	TRUE	down
Itga8	Ne	PR8_100_vs_Sham	-1.59770107985139	6.00977750321061	0.0029822756824816	0.0292727970321376	TRUE	down
Itgae	Ne	PR8_100_vs_Sham	2.68143191636933	5.97607467767866	0.000122250894136552	0.00251931880827278	TRUE	up
Itgal	Ne	PR8_100_vs_Sham	-1.13432555464026	8.94282007916977	0.000530048120467347	0.00767036181562377	TRUE	down
Itih5	Ne	PR8_100_vs_Sham	-1.63133136228641	7.25874051163185	0.00135857218823909	0.015813780271103	TRUE	down
Itpr1	Ne	PR8_100_vs_Sham	1.68197086998797	10.3681806336896	4.19375181218316e-07	2.38864760690361e-05	TRUE	up
Jak2	Ne	PR8_100_vs_Sham	1.86317321736959	9.64279911803649	3.1427343410427e-09	3.78191452093145e-07	TRUE	up
Jak3	Ne	PR8_100_vs_Sham	1.18634918936158	7.44159731682815	0.00149638772204398	0.0170473170485127	TRUE	up
Josd1	Ne	PR8_100_vs_Sham	-1.24459447877027	8.9347249771486	2.12149799998115e-06	9.40569958163387e-05	TRUE	down
Kat8	Ne	PR8_100_vs_Sham	-1.02767133106329	7.81473351971237	0.00316255801384884	0.0304736550341063	TRUE	down
Kcnab1	Ne	PR8_100_vs_Sham	4.84882925273204	7.75146315410774	6.1574960784894e-11	1.47090633934661e-08	TRUE	up
Kcne4	Ne	PR8_100_vs_Sham	2.15272257720344	5.81270670514097	0.00131496723944317	0.0154245152619663	TRUE	up
Keap1	Ne	PR8_100_vs_Sham	1.01316775273851	9.82513813991678	1.43222247805535e-05	0.00045572009465757	TRUE	up
Kif13a	Ne	PR8_100_vs_Sham	-1.2904248328543	5.64563827272092	0.0057687450910921	0.0472753533962771	TRUE	down
Kif21b	Ne	PR8_100_vs_Sham	-1.22065837078329	10.41615924848	6.49723447759912e-07	3.46627459379913e-05	TRUE	down
Kif23	Ne	PR8_100_vs_Sham	-1.53446546112558	10.7743281832202	2.22718899162192e-08	2.01390733394965e-06	TRUE	down
Klc1	Ne	PR8_100_vs_Sham	-1.27902075759202	7.62605870230913	0.00028744182722152	0.00485285489945193	TRUE	down
Klf10	Ne	PR8_100_vs_Sham	1.04089788200002	11.1122193034068	0.000157876266956383	0.00306279957895383	TRUE	up
Klf16	Ne	PR8_100_vs_Sham	-1.09868142530791	8.60836335437441	0.000339137808506556	0.00547932778454121	TRUE	down
Klhdc4	Ne	PR8_100_vs_Sham	1.69143886095508	9.25254115647484	3.84335864683235e-06	0.000154555163674753	TRUE	up
Klhl13	Ne	PR8_100_vs_Sham	-1.24079009701745	5.06950951512113	0.000528161735883416	0.00766385184298647	TRUE	down
Klhl14	Ne	PR8_100_vs_Sham	-1.85967508045507	5.08178703485161	0.00037801658523595	0.00595487740817066	TRUE	down
Klhl6	Ne	PR8_100_vs_Sham	2.01395629542204	9.75035952725203	4.73629692902263e-05	0.00120538231224703	TRUE	up
Klhl9	Ne	PR8_100_vs_Sham	-1.46834499636283	7.86201073020347	0.000236674600361604	0.00418099004281177	TRUE	down
Kpna2	Ne	PR8_100_vs_Sham	-1.24480593198998	7.59579669602869	0.000338934108957338	0.00547932778454121	TRUE	down
Krt18	Ne	PR8_100_vs_Sham	1.69113484271639	5.28758612510676	7.58116632678173e-05	0.00172846845734582	TRUE	up
Krt27	Ne	PR8_100_vs_Sham	1.42660973237115	7.56769900588585	0.00372795241685073	0.0342744196947457	TRUE	up
Krtap19-1	Ne	PR8_100_vs_Sham	1.84220642985669	5.35295657532661	0.000583229855258486	0.00825365794477133	TRUE	up
Lacc1	Ne	PR8_100_vs_Sham	3.50121183582339	7.24059663396844	1.83837795599529e-08	1.74102007016004e-06	TRUE	up
Lamb3	Ne	PR8_100_vs_Sham	2.11329409145709	5.73505616054292	0.000102888581569463	0.00221931502428471	TRUE	up
Laptm4a	Ne	PR8_100_vs_Sham	1.02570861393576	11.6565285467676	1.79245685501107e-06	8.31544114911655e-05	TRUE	up
Large1	Ne	PR8_100_vs_Sham	1.26468370328133	7.14770997441834	0.00281813470004172	0.0279110432389652	TRUE	up
Larp1	Ne	PR8_100_vs_Sham	1.12161908890535	9.0151186828757	1.35966493052735e-05	0.000436100946154113	TRUE	up
Lat2	Ne	PR8_100_vs_Sham	1.00330393706458	11.4690497380055	3.90609957235958e-05	0.00102947734876831	TRUE	up
Ldb1	Ne	PR8_100_vs_Sham	-1.20120065803404	8.50857727446582	5.52439733496835e-05	0.00136447498991001	TRUE	down
Lekr1	Ne	PR8_100_vs_Sham	2.24001172332488	7.37037144999415	0.000387453701784908	0.00604623234755537	TRUE	up
Lfng	Ne	PR8_100_vs_Sham	1.03776474148087	10.2629164629101	0.000737938020508978	0.00985867948100684	TRUE	up
Lgals3bp	Ne	PR8_100_vs_Sham	3.8090967016404	8.50856075142347	3.24007740450557e-10	5.8266785234957e-08	TRUE	up
Lgals8	Ne	PR8_100_vs_Sham	2.30234830475996	9.03718040847131	1.03967873631253e-10	2.18948133877395e-08	TRUE	up
Lgals9	Ne	PR8_100_vs_Sham	1.70971480081392	9.84849792293583	3.0928330025209e-09	3.77868642788908e-07	TRUE	up
Lgmn	Ne	PR8_100_vs_Sham	2.35563087287665	6.19928957374224	0.000121201000315745	0.00250887938880936	TRUE	up
Lhfpl2	Ne	PR8_100_vs_Sham	1.6611586243406	9.67537138415084	4.53135707161855e-06	0.000176888707149402	TRUE	up
Lif	Ne	PR8_100_vs_Sham	1.87623700313856	6.00727235829545	0.000470673413435616	0.00708666790407999	TRUE	up
Lipg	Ne	PR8_100_vs_Sham	3.98911780395741	10.0731339616451	9.01119084482024e-13	6.38691362493699e-10	TRUE	up
Llgl1	Ne	PR8_100_vs_Sham	1.3670540968816	8.68415349104787	0.000398637589018775	0.00619436370120922	TRUE	up
Lonrf3	Ne	PR8_100_vs_Sham	3.28541592786472	7.30266723024883	2.89102841613859e-07	1.75268597728402e-05	TRUE	up
Lpar1	Ne	PR8_100_vs_Sham	1.14653274561625	7.56648039511647	0.000593510659322416	0.00835507647178169	TRUE	up
Lpar2	Ne	PR8_100_vs_Sham	-1.36357826662105	5.38110333296615	0.00601751332454243	0.0486907486144093	TRUE	down
Lpar6	Ne	PR8_100_vs_Sham	1.23399115680673	9.27534147296905	2.74311678755098e-05	0.000767545178055129	TRUE	up
Lpgat1	Ne	PR8_100_vs_Sham	-1.05323136123092	10.120517763876	9.57620641357015e-06	0.000333189529672153	TRUE	down
Lpin1	Ne	PR8_100_vs_Sham	-1.46022033186863	6.6319428345917	0.0049209344903638	0.0419156766994533	TRUE	down
Lratd2	Ne	PR8_100_vs_Sham	2.20701846319691	7.17866087031259	1.25502834874913e-05	0.000410771548501634	TRUE	up
Lrg1	Ne	PR8_100_vs_Sham	1.17777188818966	11.2715510437192	9.96082183888184e-07	4.99758475019761e-05	TRUE	up
Lrit3	Ne	PR8_100_vs_Sham	1.14517107304803	8.08614104902451	0.000150547697202447	0.0029411129893243	TRUE	up
Lrp8	Ne	PR8_100_vs_Sham	1.00892134251276	8.58641775084002	0.000857940732071045	0.0111636922087781	TRUE	up
Lrpprc	Ne	PR8_100_vs_Sham	-1.29756853413482	5.19673102772246	0.00105354075521195	0.0131017247763537	TRUE	down
Lrrc27	Ne	PR8_100_vs_Sham	1.62415396133346	6.25777845875434	0.00280381429691209	0.0278381189963263	TRUE	up
Lrrc39	Ne	PR8_100_vs_Sham	-1.02435719120206	7.56171044066933	0.00137251540322733	0.0159297382368771	TRUE	down
Lrwd1	Ne	PR8_100_vs_Sham	-2.22113578301018	6.99004531834777	3.16347742298756e-05	0.000867810683731481	TRUE	down
Lsmem1	Ne	PR8_100_vs_Sham	2.36433843436868	8.00205230290703	0.000105730234363346	0.00226838123456482	TRUE	up
Lta	Ne	PR8_100_vs_Sham	1.53745979043415	5.78921733094698	0.00361631911950945	0.0335840647322128	TRUE	up
Ltn1	Ne	PR8_100_vs_Sham	-1.62816841768672	6.57823448628341	0.00188717396920545	0.0203944762843574	TRUE	down
Ltv1	Ne	PR8_100_vs_Sham	1.22670289983429	7.47603272232291	0.00197557504251611	0.021104774026013	TRUE	up
Ly6a	Ne	PR8_100_vs_Sham	2.33745239617417	10.9102693619607	4.50086359097075e-08	3.65666607987243e-06	TRUE	up
Ly6c1	Ne	PR8_100_vs_Sham	1.63572201639876	10.6548832774662	1.35734140892549e-09	1.92249993361526e-07	TRUE	up
Ly6d	Ne	PR8_100_vs_Sham	-1.25697528877702	5.5394367397444	0.00572405548401389	0.047005391493916	TRUE	down
Ly6e	Ne	PR8_100_vs_Sham	1.69472979683903	11.3561940738021	1.2391933993168e-10	2.51054308304624e-08	TRUE	up
Ly6f	Ne	PR8_100_vs_Sham	2.75143651865709	8.94372206452308	1.90784403793037e-08	1.7752932457602e-06	TRUE	up
Ly6i	Ne	PR8_100_vs_Sham	4.25343437651386	7.94775643434694	2.31489715933422e-11	6.07375885822036e-09	TRUE	up
Ly86	Ne	PR8_100_vs_Sham	1.7346364684534	7.60591005342316	0.000126748896938162	0.00258093650826372	TRUE	up
Lysmd1	Ne	PR8_100_vs_Sham	1.46912038981995	8.14069775487895	8.77397079271103e-05	0.00194228772527441	TRUE	up
Maf	Ne	PR8_100_vs_Sham	1.28954053686478	7.62776501091006	0.00592943280224419	0.0482218353658121	TRUE	up
