gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
Cd164	0.399783314296135	12.2020279351945	2.46277695153785	0.0225946908451751	0.173509643907083	-3.74229886225828
Cdyl	0.577666671318072	8.3430606632609	2.46250790852279	0.0226077311333913	0.173509643907083	-3.7428198854407
H2bc7	-0.570237997842872	9.25674702074533	-2.46237340840247	0.0226142528703639	0.173509643907083	-3.74308034419952
Otol1	0.483100467438454	5.02594191169632	2.46273282904583	0.0225968289445026	0.173509643907083	-3.74238431105781
Tubb2b	0.382148458217048	4.85281977173666	2.46286608913742	0.022590371967143	0.173509643907083	-3.74212623349849
Phf6	0.53435962391953	8.5477423299973	2.46151933311131	0.0226557068115026	0.173744411843842	-3.74473407878726
Git2	-0.369067084512944	9.868167106576	-2.45977219370827	0.0227407277728053	0.174263279020995	-3.74811608480718
Gramd4	-0.56558738980025	10.150222054824	-2.45961182325311	0.0227485467519904	0.174263279020995	-3.74842645572467
Ostm1	0.404574079264973	11.7374879393369	2.4592813694453	0.0227646661694085	0.174263279020995	-3.74906596110686
Tmeff1	0.699553349817694	5.43679957387085	2.45901216629533	0.0227778056677239	0.174263279020995	-3.7495868981146
Trpm3	0.615212335749452	5.56607850220262	2.45908198478299	0.0227743972285561	0.174263279020995	-3.74945179477739
Abcc4	-0.658619914049664	7.40015971221014	-2.45776707021062	0.0228386693569223	0.174645438632366	-3.7519958951173
Pdia6	-0.630966058588258	7.51893678088699	-2.45721449016681	0.0228657294899449	0.174768863651656	-3.75306481076401
Cd47	-0.358948239026979	11.2019706477817	-2.45655641580081	0.0228979947016233	0.174848475763111	-3.75433762733269
Kdm1b	0.447998967126097	8.36857797673813	2.45665488865275	0.0228931639068162	0.174848475763111	-3.75414717739982
Sec16a	-0.434344271004891	10.1318086174409	-2.45586359822808	0.0229320091909839	0.175024705341773	-3.75567744488152
Cdk3	-0.389917277621957	4.86266992932766	-2.4552276099311	0.0229632750261699	0.175139270430525	-3.75690718352364
Glo1	-0.45626840652856	9.29164557277359	-2.45511316933172	0.0229689052567117	0.175139270430525	-3.75712844621172
Gm14325	-0.397810082432784	9.55521017579774	-2.45413947686719	0.0230168608618156	0.175171116544631	-3.75901078664167
Irak1bp1	-0.531271807753137	5.01347564632641	-2.45434739547519	0.023006612779213	0.175171116544631	-3.75860887246482
Nicol1	-0.58804113574412	5.22352568801294	-2.4543285492034	0.0230075415163204	0.175171116544631	-3.75864530374266
Ostn	-0.550850360580374	4.9660592985511	-2.45439776209464	0.0230041309027147	0.175171116544631	-3.75851150921825
Tra2a	0.503335343560785	11.7087882516813	2.45383243381746	0.0230320024562423	0.175203041498174	-3.75960427848379
Ash2l	-0.377572265884279	9.56552586691958	-2.45333145127964	0.0230567279481019	0.175289339713877	-3.76057255553957
Ptges3	0.447452591007105	11.0117147898111	2.45315886593083	0.0230652514487613	0.175289339713877	-3.76090609631312
Klk8	-0.544530970658937	4.92452264700672	-2.4514292433615	0.0231508348173914	0.175689479019606	-3.76424809123283
Rbpms	-0.564529911369593	9.32953019621183	-2.45186792119448	0.023129100675428	0.175689479019606	-3.76340059332325
Slc9a9	-0.818030874667957	5.90222391964724	-2.45163419181769	0.0231406783508162	0.175689479019606	-3.76385215389522
Ak3	-0.450041408908179	9.74939325591908	-2.4504298949002	0.0232004182230621	0.175982319270194	-3.76617846468516
Adamtsl4	1.12460851435979	6.68046176951148	2.44986314179742	0.0232285820160263	0.176112484683326	-3.76727303478747
Arpc1a	-0.359765513504033	9.01133414165478	-2.44863626828034	0.0232896583996572	0.176243562719452	-3.76964202804679
Cers4	-0.785624282257058	8.1758209435828	-2.44841332685283	0.0233007729402049	0.176243562719452	-3.77007244120358
Mat2b	0.526057288142766	11.1144251343509	2.44894027065171	0.0232745105940102	0.176243562719452	-3.76905508371029
Ptp4a3	-0.510564177152999	7.67633258288634	-2.44866915509912	0.0232880192752602	0.176243562719452	-3.76957853460731
Yaf2	0.517539721119855	7.69691698300556	2.44841018460975	0.0233009296291384	0.176243562719452	-3.77007850750145
Ciao2a	0.496134563062862	11.5197725514988	2.44745101740726	0.0233488046780991	0.176272461732536	-3.77193004391457
Cog3	0.458449757731902	10.4288224452613	2.44769809776382	0.0233364633725975	0.176272461732536	-3.77145312769071
Rps29	-0.549790816454625	12.8144612685853	-2.44781377486715	0.0233306875563158	0.176272461732536	-3.77122983801849
Syk	-0.440342225123413	8.65399047863256	-2.44762618379462	0.0233400547444168	0.176272461732536	-3.77159193921311
Siah1a	0.522185352542689	9.58770424939255	2.44708255089309	0.0233672203327289	0.17632831750369	-3.77264121231112
Sugp2	-0.453357146022649	8.96719975795195	-2.44651252089873	0.0233957366051945	0.17646030365982	-3.7737412997534
Cdc16	-0.550893958242815	7.52066598665473	-2.44582320452902	0.0234302635577659	0.176637479153105	-3.77507141042139
Nr4a3	0.355669909160524	4.73729939919079	2.44553923187987	0.0234445011642657	0.176661601287228	-3.77561930759508
Casp8ap2	0.78514228758359	8.19040169659551	2.44526730194007	0.0234581425297723	0.176681209971297	-3.77614393735922
