"gene_symbol","trend_slope","trend_FDR","log2FC_100LD50_vs_TX91","FDR_100LD50_vs_TX91","log2FC_TX91_vs_Sham","FDR_TX91_vs_Sham","meanExpr_TX91","pass_step5","notes"
"Parp8",-0.192862430387947,0.0867807550698217,-0.722769603071967,0.0103758471578074,-0.0182031801674647,0.985944892574286,8.79297504919378,TRUE,""
"Tle5",-0.191210740461365,0.056787804008114,-0.615186590563159,0.0342928131439181,0.0106281453087966,0.992724311124278,8.8503874185821,TRUE,""
"Kctd10",-0.189539968357151,0.0445789743238441,-0.633098049806359,0.0146039133910098,-0.254642160144726,0.54505425432366,9.93654450818968,TRUE,""
"Smc1a",-0.188652765311138,0.0937837173533101,-0.709630858723475,0.00887015440630928,-0.0373263504839585,0.961432467902602,8.96726194245329,TRUE,""
"Hnrnpa2b1",-0.188581616873163,0.0916290747198809,-0.589031792720881,0.0134358931959875,-0.0678007490200727,0.906529367330258,10.926617857238,TRUE,""
"Pfkfb4",-0.188304793260172,0.0799486635308102,-0.605790705809774,0.03539979769255,-0.172392328938493,0.760041027340745,9.12659147633783,TRUE,""
"Dnajc3",-0.186906568375546,0.0668989051797863,-0.695531570242311,0.00652856663386345,-0.0659958750862373,0.916503854070829,9.34435334006215,TRUE,""
"Ash2l",-0.186518660383582,0.0320359953327638,-0.59853572011184,0.0126176136598895,-0.303805815548627,0.381056583241745,9.78941664288599,TRUE,""
"Hspe1",-0.184269987351805,0.0895398956081996,-0.633752254926632,0.0320047345627446,-0.0667573983646683,0.931194491913315,10.7261989691322,TRUE,""
"Huwe1",-0.179682576426823,0.0248738562815051,-0.599844693423551,0.0113301834860189,-0.380917946790497,0.214400998326106,10.3506411400757,TRUE,""
"Stat5a",-0.177479234096324,0.0589785416433094,-0.59772701909629,0.0215971732094372,-0.181338829556287,0.711746455381635,10.8060365588382,TRUE,""
