gene_symbol	avg_log2FC	p_val	p_val_adj	pct_Tac1	pct_OtherNeu	p_val_adj_BH
Adcyap1	1.10492040229268	1.80977673639005e-19	4.14619850306961e-15	0.575	0.28	3.7643356116913e-17
Mei4	1.10136878561626	1.78704102999383e-06	0.0409411099971586	0.151	0.062	1.39888803208119e-05
Arhgap27	1.1002009944678	0.000120183810541115	1	0.104	0.044	0.000520280361192853
Sv2b	1.09751718429643	4.16053652002368e-11	9.53178916737425e-07	0.335	0.16	1.28888110067117e-09
Th	1.09645894266358	0.00226293986043023	1	0.108	0.056	0.00671046932135726
Gm13404	1.09496912610481	0.000269077586837077	1	0.156	0.081	0.00102738714974157
Grp	1.09426309728382	2.12241822273919e-05	0.486246014829549	0.264	0.149	0.000116320235845982
Gm32282	1.08793237485937	5.6052827083575e-07	0.012841702684847	0.175	0.073	5.18311638075445e-06
Slc6a16	1.08730232381019	4.94698864336552e-06	0.113335509819504	0.175	0.082	3.39222078402207e-05
Sertm1	1.08310833130714	0.00752804210991193	1	0.142	0.088	0.0196079236351194
Gpr22	1.07234562720322	3.44697644773082e-12	7.89702304175132e-08	0.467	0.25	1.49073199244438e-10
Gng13	1.06933622546305	2.91720672387682e-08	0.000668332060440179	0.198	0.083	3.99967621065807e-07
Tlcd3a	1.06543944855883	0.0057481699249654	1	0.179	0.114	0.0154701209071158
Gm20501	1.05979070023756	2.59485148913073e-08	0.00059448047615985	0.283	0.143	3.64447308827107e-07
Lypd6b	1.0587001652116	1.80279252474147e-07	0.0041301976741827	0.241	0.115	1.89293215097854e-06
Htr1b	1.05561965950441	5.38448539663171e-07	0.0123358560436832	0.184	0.081	5.00413451329517e-06
Oprk1	1.05396778815052	7.32859400731561e-08	0.00167898088707601	0.264	0.131	8.62838237842442e-07
Kcnab1	1.04885325555337	5.53841280494665e-11	1.26885037361328e-06	0.377	0.191	1.70364698112725e-09
Rasal1	1.04489738362203	7.87273335494931e-07	0.0180364321161889	0.217	0.104	6.9611537033236e-06
Nptx1	1.03715651621482	1.09244178445095e-10	2.50278412817713e-06	0.335	0.159	3.00112309086903e-09
Mrap2	1.03625352049892	1.2040855175721e-12	2.75855992075769e-08	0.467	0.242	5.65531778575801e-11
Calca	1.03312143350859	0.000220385978857563	1	0.184	0.103	0.000869594631223345
Pdyn	1.02954551356878	0.00032946895240652	1	0.203	0.117	0.00122270211054518
Xrcc3	1.02258359400818	3.37018489193206e-05	0.772109358741636	0.151	0.071	0.000174027168190441
C130026L21Rik	1.02121516824502	2.83264758480175e-07	0.0064895956167808	0.198	0.087	2.85173031107317e-06
Trpc4	1.00891324562846	2.45264214280486e-06	0.0561900314916594	0.146	0.061	1.83414304571035e-05
Tent5a	1.00721696761883	4.90646970518223e-12	1.12407220945725e-07	0.382	0.18	2.04109139735581e-10
Drgx	1.00609493971043	3.21641915296173e-09	7.36881627943533e-05	0.264	0.119	5.9531012119224e-08
B3galt5	1.00456589917429	8.17886620873193e-11	1.87377824842049e-06	0.25	0.1	2.35034786840402e-09
Kifc1	1.0013278443138	0.0052197305464523	1	0.104	0.056	0.0141437859968385
Rassf5	0.996726758107614	1.1142566379704e-12	2.55276195759018e-08	0.401	0.189	5.29029673332031e-11
Necab1	0.996038450631417	1.1372708946557e-14	2.60548761965621e-10	0.453	0.214	8.01225688363887e-13
Dkkl1	0.994455924563609	2.73723253022197e-07	0.00627099972673853	0.236	0.113	2.76764622500221e-06
Itm2a	0.994015903487839	2.63282381220423e-06	0.0603179935375989	0.377	0.23	1.94259702900474e-05
Cartpt	0.989293918211449	4.24905357569754e-08	0.000973458174192307	0.302	0.158	5.39530988914153e-07
Hcrtr2	0.979888815195245	3.11950876778828e-07	0.00714679458700295	0.179	0.076	3.08979916047601e-06
Tm4sf5	0.97953258594069	7.87833052748527e-06	0.180492552384688	0.236	0.127	5.00182380000809e-05
Acacb	0.979504187836592	9.81540819223706e-05	1	0.156	0.078	0.000437486765139709
Zfp92	0.976937895973445	2.7926240759383e-05	0.639790175797463	0.179	0.09	0.000147143328874529
Kcnip4	0.97290009451561	7.17346958156817e-11	1.64344188113727e-06	0.552	0.339	2.07933486072565e-09
Rbfox1	0.971546834060383	3.50571813044946e-11	8.03160023685971e-07	0.608	0.399	1.10963599955096e-09
Casz1	0.970556095486439	1.30400118459625e-11	2.98746671391001e-07	0.401	0.201	4.91023894337623e-10
Tafa2	0.968143936444935	7.21167676565642e-15	1.65219514701189e-10	0.651	0.375	5.62056500312304e-13
Gjd2	0.967625673765356	3.55728689663225e-09	8.14974428018448e-05	0.41	0.233	6.44739799356417e-08
Gm13112	0.963587719133237	4.44319471048248e-08	0.00101793590817154	0.203	0.085	5.6092122819039e-07
Slc17a8	0.951844230790698	0.000865655114712903	1	0.113	0.057	0.00288419644627457
1110015O18Rik	0.949295245188305	7.18817683080523e-11	1.64681131193748e-06	0.476	0.274	2.07933486072565e-09
Gal	0.944484755594329	1.23000403590364e-09	2.81793924625525e-05	0.575	0.391	2.51058767702202e-08
Vat1l	0.943365966722434	6.49982592625204e-16	1.48911011970434e-11	0.774	0.513	6.55925707000643e-14
Tmem74	0.940160938008445	0.000245828253081325	1	0.108	0.049	0.000950245849078961
Pnma1	0.939727936134434	5.03808018467105e-08	0.00115422417030814	0.222	0.094	6.25179950188726e-07
Serpini1	0.933835048380377	8.88217639405333e-17	2.03490661187762e-12	0.802	0.559	1.17567716634015e-14
Grm4	0.929529135407475	1.19137446253463e-09	2.72943889366684e-05	0.292	0.136	2.44315664429637e-08
Wscd2	0.927313079551043	8.92446666793844e-12	2.0445953136247e-07	0.505	0.273	3.5763367344546e-10
Zpbp	0.92347247497671	0.000272471698676708	1	0.123	0.058	0.00103943788630556
Pcsk1	0.920866380994681	8.82837804514136e-10	2.02258141014189e-05	0.392	0.206	1.89031153437144e-08
Tunar	0.920747335035533	6.56182127248644e-15	1.50331325352664e-10	0.533	0.264	5.21127914876741e-13
Arhgap24	0.91898593223573	2.66095380638959e-06	0.0609624517043855	0.387	0.239	1.96004152214329e-05
Mrtfb	0.916543004992452	7.1238034683837e-11	1.63206337460671e-06	0.448	0.244	2.07933486072565e-09
Mchr1	0.91271468351783	2.14457943498998e-06	0.0491323148556205	0.208	0.101	1.63482076300807e-05
C1ql3	0.905834990253417	1.11372410766107e-07	0.00255154193065152	0.425	0.262	1.23470733559989e-06
Lamb3	0.904542800659546	0.000655807249719527	1	0.113	0.055	0.00225201734809347
Scml4	0.904007319041576	7.79021697054488e-08	0.00178473870795183	0.269	0.133	9.09830687896793e-07
Galr1	0.90349455117828	1.2186402361897e-05	0.27919047811106	0.198	0.1	7.22255163049742e-05
Gng4	0.902738122519777	1.41337085174946e-16	3.23803262135802e-12	0.651	0.373	1.71488996678935e-14
Mpped1	0.900017723740715	0.000439902183103408	1	0.156	0.083	0.00158215335587274
Eya1	0.896099896367148	0.000280636708564477	1	0.151	0.078	0.00106408085330697
2810455O05Rik	0.894586170580407	1.13599020832213e-05	0.260255356726601	0.104	0.038	6.83083860708753e-05
E130006D01Rik	0.887409878654174	0.000194850543599409	1	0.151	0.076	0.000784430575522783
Kcnj6	0.886632466121268	8.32901333554718e-08	0.00190817695517386	0.274	0.134	9.67583251321013e-07
Lypd6	0.881607325280525	8.87047809298296e-05	1	0.198	0.108	0.000401099878987056
Gda	0.879883779204784	5.05271355241515e-09	0.000115757667485831	0.321	0.157	8.72342007784559e-08
Mterf1a	0.872768590467673	0.00859095015708885	1	0.165	0.103	0.0219061706282336
Pou4f2	0.870152937505634	0.0012660332258359	1	0.127	0.068	0.00403652053317606
2310034G01Rik	0.869848553618429	0.00251748653571199	1	0.108	0.056	0.00738507803088649
Ndst3	0.868509689273511	4.47992851863226e-09	0.000102635162361865	0.226	0.093	7.85876617244406e-08
A430108G06Rik	0.866865855798605	0.00230876494686502	1	0.108	0.055	0.00681858369702935
Cacna1i	0.866758918920276	0.0474391812509328	1	0.146	0.102	0.0985327359505822
Dbh	0.866021202043207	0.0988226862053218	1	0.123	0.09	0.185260726757444
Neurl2	0.864416507565737	0.000133540578111129	1	0.259	0.158	0.000569078287989668
Pcsk2	0.863859009749718	4.52184759353094e-18	1.03595528367794e-13	0.835	0.545	7.46044713662683e-16
Gm34006	0.863753451098415	0.00103344736548602	1	0.156	0.085	0.00335870393782956
Susd2	0.863560223710019	5.9123718173622e-10	1.35452438335768e-05	0.283	0.125	1.35210681142608e-08
Fxyd7	0.863289445148625	3.69314998797472e-24	8.46100662245008e-20	0.925	0.689	1.79240879416373e-21
Fstl4	0.858073752801716	6.65130319931507e-08	0.00152381356296308	0.245	0.115	7.96279798680693e-07
Wipf3	0.858023757859937	0.000610553111605102	1	0.108	0.051	0.00211658412023102
2600006K01Rik	0.857107982829505	2.64647013829814e-05	0.606306308684104	0.226	0.122	0.000140972945903491
Camk4	0.855152030564958	8.1603662239605e-10	1.86953990190935e-05	0.533	0.326	1.78202157841052e-08
D130043K22Rik	0.854428274917585	5.4430009430284e-05	1	0.203	0.108	0.000262128204180243
Glt1d1	0.85385880082086	2.29243825458315e-05	0.525197604125001	0.175	0.084	0.000124389693118251
Bmper	0.850334198671653	0.000472103015943713	1	0.151	0.081	0.00167927196550663
Gabra5	0.848531822844181	2.17679848663698e-10	4.98704533288531e-06	0.524	0.305	5.56038350270779e-09
Zfp11	0.847427172872889	0.00655496686255606	1	0.113	0.063	0.0173422745340066
Fndc9	0.842799769704815	0.000190405369058478	1	0.16	0.083	0.000767950740579347
Gm29543	0.842691951957771	0.00560893309855966	1	0.123	0.07	0.0151420394156419
Ctxn2	0.842679313854856	5.65981373247869e-15	1.29666332611087e-10	0.783	0.515	4.7542435352821e-13
Tmem132e	0.83177700032213	8.7360558069791e-14	2.00143038537891e-09	0.377	0.161	4.8921912519083e-12
2700069I18Rik	0.829176321764373	1.34340072747993e-07	0.00307773106665653	0.264	0.127	1.46333525626742e-06
Gm56610	0.828779500629041	6.51539505751805e-09	0.000149267700767738	0.358	0.188	1.08210059358323e-07
Ntng1	0.828187300442594	6.14961239049886e-08	0.00140887619866329	0.618	0.456	7.46152970047195e-07
Slc38a4	0.827162850608444	0.00011389724360858	1	0.123	0.055	0.000497006153928349
Uncx	0.825349123235846	3.45344120098555e-17	7.9118337914579e-13	0.533	0.255	4.86601005351771e-15
Ankrd35	0.822870082869431	0.000175664844678069	1	0.142	0.07	0.000719122813077605
Insyn2a	0.820277390656721	2.00860559587818e-05	0.460171542015691	0.179	0.087	0.0001113399650101
Begain	0.818260540612211	2.44326540359248e-14	5.59752103963036e-10	0.665	0.405	1.52459761184171e-12
Eln	0.815378529165274	7.47287211188216e-09	0.00017120350008322	0.486	0.282	1.20778274431262e-07
Gdpgp1	0.815318220044913	0.00781271606777309	1	0.146	0.089	0.0201928661443981
Lck	0.808726547700753	0.001645361812206	1	0.146	0.082	0.00507552287833037
Avpr1a	0.806539557525451	1.5807048805734e-05	0.362139488139365	0.179	0.087	9.07295521464466e-05
Evpl	0.806247574195333	3.42763642684773e-05	0.785271505390816	0.142	0.064	0.000176347655034993
2310074N15Rik	0.805043873417158	0.00381693431270807	1	0.108	0.058	0.0107011354800442
Cdh15	0.800181853721845	1.21825667577387e-05	0.279102604419794	0.269	0.151	7.22255163049742e-05
5730414N17Rik	0.798155957245016	0.00334697961003404	1	0.118	0.064	0.00949325125755109
Gm3558	0.794692313291681	0.00663905191925212	1	0.113	0.064	0.0175222832527452
Gm16099	0.791790888596654	0.000175314234226441	1	0.165	0.085	0.000719035281785063
Zkscan16	0.791443742094281	1.47928535086439e-05	0.338904273883032	0.179	0.085	8.58103374844044e-05
Gm30003	0.789499028721325	0.000705967610584673	1	0.146	0.077	0.0024091144711202
Nap1l5	0.789317207208358	1.82807727107019e-23	4.18812502802179e-19	0.995	0.941	6.65420126669547e-21
Gpr101	0.788537284524024	0.000331599688954037	1	0.217	0.128	0.00122956489079052
Bdnf	0.785835294933774	1.57931157429509e-20	3.61820281671004e-16	0.613	0.278	4.05790173912996e-18
Hoxa6	0.785335966856382	0.00182953331930314	1	0.16	0.094	0.00558448744843894
Tdrp	0.785061487922287	0.0731749097978124	1	0.104	0.069	0.142754803928917
Gm2464	0.784419104583067	1.41071213904351e-09	3.23194151054869e-05	0.42	0.231	2.81369434855802e-08
Pgr	0.783588344026865	4.08353060741776e-08	0.00093553686215941	0.222	0.096	5.23075122967765e-07
AW551984	0.77974354799455	6.83921149785191e-20	1.56686335415787e-15	0.863	0.643	1.57229872750616e-17
9330160F10Rik	0.778835379847	0.015817157946494	1	0.142	0.09	0.0375710757261398
Tepp	0.775100367192853	4.81772667793089e-05	1	0.236	0.129	0.000236182156332235
Cfap90	0.774773218502501	4.62137181005019e-14	1.0587562816825e-09	0.594	0.326	2.76522631045195e-12
Zfp202	0.774762773697132	0.00725347247505821	1	0.113	0.063	0.0189719567491343
Cbln4	0.77271621544209	5.78683584822929e-05	1	0.25	0.147	0.000274093767719357
Rab27b	0.772107021057244	1.36656675041722e-12	3.13080442520586e-08	0.783	0.546	6.28333006928677e-11
Grm1	0.771728092829989	1.67009685145175e-06	0.0382619188667596	0.302	0.166	1.32155489984443e-05
Cdh12	0.770777305111334	1.01030277635981e-05	0.231460366064033	0.25	0.136	6.21549651709811e-05
Tmem91	0.766470070400615	8.38410094000417e-19	1.92079752535496e-14	0.84	0.574	1.59225012634514e-16
Muc3a	0.764927368440564	0.0221400803405834	1	0.165	0.108	0.0506058979213334
Slc9a7	0.762673480197321	0.000989368012983303	1	0.179	0.103	0.00322957563830213
Pdzrn3	0.760101658862617	0.000175546520617714	1	0.203	0.114	0.000719122813077605
Gpc3	0.758155266998391	0.000171710525017842	1	0.222	0.127	0.000706782298524725
Tmem163	0.757857355242535	1.77619708945356e-17	4.06926753193809e-13	0.741	0.451	2.58614296224438e-15
Tmtc1	0.757457905665881	0.000205787462421919	1	0.25	0.149	0.000815680250325718
2810457G06Rik	0.754860137910091	0.000622150596746205	1	0.108	0.051	0.00214996345457866
Kcnu1	0.754171447426951	5.76180453293637e-05	1	0.212	0.114	0.000273263433223302
Zfhx4	0.750714203389496	1.67972015797174e-13	3.84823888191325e-09	0.675	0.433	9.17127206252569e-12
Panx2	0.750564138827218	3.02419380139861e-06	0.0692842799900421	0.448	0.279	2.19429875822411e-05
Gm20754	0.747961732588281	1.07705211316386e-10	2.4675263912584e-06	0.387	0.186	2.97757191791122e-09
Msrb2	0.744883029100577	1.34927417964873e-06	0.0309118714557525	0.335	0.187	1.09997932149805e-05
Npy1r	0.744451121046418	6.81918112050466e-06	0.156227439470762	0.198	0.097	4.46569462284323e-05
Afap1l1	0.743945787725263	0.000307145744033842	1	0.274	0.168	0.0011535792002922
D630023F18Rik	0.743568436654724	2.61533100169099e-11	5.99172332487406e-07	0.434	0.214	8.65436804195928e-10
Nme3	0.743429859303436	3.76438766131345e-08	0.000862421213206911	0.401	0.225	4.92300757623268e-07
Kirrel3	0.741238694444412	3.25635837489075e-11	7.4603170368747e-07	0.519	0.288	1.03823163368779e-09
Acbd7	0.739622742873478	7.07048467580931e-06	0.161984803922791	0.321	0.187	4.57914292434129e-05
Resp18	0.738496857803993	3.07181410912292e-16	7.03752612400061e-12	0.962	0.832	3.44043180221767e-14
Kcnh1	0.737449819216759	1.14854121230258e-05	0.263130791738521	0.264	0.145	6.89124727381548e-05
Icam5	0.737131324477994	2.84176083729451e-08	0.000651047407824173	0.429	0.241	3.92810485357672e-07
Baiap3	0.737081936203067	1.02732751883939e-19	2.35360734566103e-15	0.774	0.438	2.24368330114522e-17
Gm17322	0.73621847814912	0.066426810913277	1	0.108	0.074	0.131350072462288
Phtf1os	0.735612230438684	0.0320392489848801	1	0.108	0.069	0.0701842726007805
Setd6	0.734419560797185	3.63271062804464e-07	0.00832254004885026	0.505	0.316	3.53400445953206e-06
Stum	0.733768415036358	1.33650962084597e-14	3.06194354135811e-10	0.675	0.39	8.9813446520849e-13
Gm19345	0.732886672725186	3.83233598666338e-06	0.0877988174544581	0.292	0.16	2.71747460872495e-05
Pygm	0.730907562549637	0.0412425026701408	1	0.123	0.08	0.0874033975744697
Bmp2	0.7274328792622	0.000586559913251974	1	0.132	0.066	0.00204150892516703
Epha5	0.725698456101529	2.31983676266384e-11	5.31474602326286e-07	0.84	0.63	7.91644295259036e-10
Oprm1	0.725003869997082	3.19835137453392e-05	0.73274229990572	0.142	0.064	0.000166711202911267
Eya2	0.719730134393897	0.00176507323201788	1	0.165	0.095	0.00541041394909061
Cda	0.717707801987157	0.00661667001230073	1	0.17	0.108	0.0174843403591831
Spdef	0.717605926491183	0.0190249269543878	1	0.118	0.071	0.0442333686537824
Gm12827	0.716425793512193	0.00123177986358689	1	0.184	0.109	0.00394169556347803
Stac	0.716133038255585	0.0121810061453922	1	0.132	0.082	0.0299418316505757
Hpca	0.714970187323396	1.52262182755015e-11	3.4883266069174e-07	0.769	0.53	5.58891776700763e-10
Doc2a	0.713189834354132	7.00811874325716e-10	1.60556000408021e-05	0.651	0.413	1.56180931992588e-08
Amer3	0.708959150062113	4.08009333931222e-07	0.00934749384036431	0.307	0.161	3.92584374664399e-06
B830017H08Rik	0.706960269956328	3.37747264812097e-07	0.00773778983684515	0.472	0.298	3.29303583191795e-06
Bves	0.705166584623778	0.00010215498498959	1	0.123	0.055	0.000450720176196495
Rbm11	0.70352032173006	1.51064615515708e-05	0.346089034146486	0.321	0.189	8.73973828572994e-05
Cdh13	0.703298247856527	4.2405539120848e-08	0.000971510901258628	0.731	0.548	5.39530988914153e-07
Tceal6	0.702171900032842	3.72384383389445e-09	8.53132622345218e-05	0.821	0.623	6.66629092887334e-08
Gm16183	0.702021630993486	0.000235232240996157	1	0.132	0.064	0.000919046895054754
Dnaaf11	0.701834909601827	0.00112786936479877	1	0.123	0.063	0.00363045938499707
Grem2	0.700784679435291	4.17654878611339e-06	0.0956847326898577	0.302	0.172	2.92358415027937e-05
Hcrtr1	0.700688333660779	6.17310316492595e-05	1	0.241	0.138	0.000291189142812058
Kcnh8	0.700485210721375	9.19578294583825e-05	1	0.189	0.1	0.000413668176183537
Trim66	0.699789127488063	1.79058972893658e-06	0.0410224106899371	0.179	0.081	1.39915848586673e-05
Sh3bgr	0.697208182074187	0.00316490917807558	1	0.212	0.136	0.00904141483965608
A230103O09Rik	0.697186176921329	0.0060288580924122	1	0.123	0.07	0.0161459547195932
Egfl7	0.692636724419594	3.24114136996317e-07	0.00742545487858562	0.524	0.332	3.18858232072052e-06
4930483P17Rik	0.692102040543474	0.000174546662491152	1	0.184	0.1	0.000716559982858413
Cpne6	0.691072872026344	1.10004196585134e-11	2.52019614376542e-07	0.373	0.169	4.25219761667138e-10
Gm9916	0.690765403308085	0.00110970248517055	1	0.118	0.058	0.00357989693886628
Myh14	0.687754791122265	2.21586399181184e-05	0.507654440524092	0.316	0.196	0.000120835130040376
Bcam	0.687243933748256	2.26001341960706e-06	0.0517769074431976	0.307	0.173	1.71087324382038e-05
Fhod3	0.686472571545514	2.12346023311401e-08	0.00048648473940642	0.505	0.306	3.05107707179013e-07
Nefl	0.68192717291985	2.48791988283818e-15	5.69982445158228e-11	0.835	0.609	2.17344680964744e-13
Lor	0.681423704984492	2.57603836234575e-10	5.90170388813412e-06	0.712	0.441	6.4667445785783e-09
Gstm4	0.680724872143723	2.91708285354699e-07	0.00668303681747615	0.392	0.225	2.9157478041861e-06
Ckmt1	0.680271469220451	1.49101664029266e-15	3.41591912291048e-11	0.844	0.628	1.40735223374136e-13
1700124L16Rik	0.679747714014633	0.000282909258139391	1	0.16	0.083	0.00106991137623624
Upp2	0.677897564392829	1.98744982512732e-08	0.00045532475493667	0.472	0.273	2.88411323460337e-07
D430036J16Rik	0.677180621473894	1.83937240551114e-05	0.421400218102601	0.16	0.074	0.000103402556850356
Vamp1	0.676849357547023	1.0995320185311e-07	0.00251902785445474	0.354	0.195	1.2220752816651e-06
Mgat4c	0.675995248732826	5.22573769740837e-09	0.000119721650647626	0.708	0.516	8.9513812793254e-08
Lrrc3	0.674888161699364	0.000124666136595441	1	0.325	0.208	0.000536494270590036
Pwwp3b	0.672960681898662	0.000200669226935371	1	0.259	0.161	0.000799747429976005
Slitrk1	0.672105854823769	5.44495601109336e-12	1.24743942214149e-07	0.675	0.404	2.24373281664677e-10
Iqcj	0.671909646187413	1.04507811425465e-06	0.023942739597574	0.212	0.099	8.86388583119282e-06
Popdc3	0.671894403010727	0.00216982361763921	1	0.113	0.058	0.00647832505936301
As3mt	0.67072783031613	8.68454649408315e-09	0.000198962960179445	0.646	0.452	1.38445617102756e-07
Silc1	0.669930852247376	3.88533640480026e-07	0.0089013057033974	0.325	0.175	3.75467907437335e-06
Efcab15	0.669808600594415	4.19710894276245e-09	9.61557658786878e-05	0.557	0.336	7.42225581456939e-08
Sstr2	0.66616110465559	6.89498904222787e-06	0.15796419895744	0.222	0.112	4.50184037914071e-05
Klhl1	0.664982988914336	0.00218950496224946	1	0.198	0.122	0.00651038643642317
Smcr8	0.664385487150434	0.000567595207694503	1	0.156	0.083	0.00197865591956073
Pomk	0.662720263325598	0.000452516046181457	1	0.363	0.246	0.00161882890231008
Atp4a	0.659490559633067	0.000417943044541446	1	0.132	0.064	0.00151248982481942
Lrrc24	0.657029062285047	6.63064482613942e-09	0.000151908072966854	0.604	0.405	1.08501399338845e-07
Smim1	0.656950110711386	3.04737607761733e-08	0.000698153859382129	0.42	0.239	4.14670987758021e-07
Shisa6	0.655443358165818	9.34480164250699e-09	0.000214089405629835	0.274	0.124	1.46827674728311e-07
Spata2l	0.652263684935221	0.0895594160788964	1	0.241	0.187	0.16986345177274
Gm38165	0.650995319136585	0.0225770869418933	1	0.118	0.074	0.0514701021723329
Plcd3	0.648592049444702	0.168214754379268	1	0.104	0.076	0.290190381962339
Ccdc40	0.647602639238361	9.2966934828814e-08	0.00212987247692813	0.344	0.181	1.06863045087437e-06
Traip	0.647430306471529	0.0181193358420102	1	0.208	0.143	0.0424143938681139
Stxbp2	0.645250330626783	0.010029693418531	1	0.132	0.08	0.0250771040939574
Chac1	0.645067694725069	1.15791959312534e-06	0.0265279378785016	0.321	0.171	9.69030538452892e-06
Tmem266	0.643044203203963	9.53008871377935e-05	1	0.297	0.177	0.000426510527682256
Slc2a13	0.64089351457667	1.05228766778076e-07	0.00241079104688572	0.429	0.248	1.18463725073875e-06
Dagla	0.640678068673382	9.76369160972379e-06	0.223686174778772	0.222	0.115	6.02370126430417e-05
Ecel1	0.640006565582213	7.8754307611527e-05	1	0.396	0.271	0.000360964129745173
Baiap2l2	0.639176589638629	0.0040139086951635	1	0.175	0.107	0.0112030371760218
Rtl4	0.638431433274468	0.000936793018098842	1	0.16	0.089	0.00308358093674133
St8sia4	0.63834407039133	1.75493840201514e-13	4.02056387901669e-09	0.604	0.334	9.46366782716313e-12
Gpr75	0.637615849279859	0.00565956098135616	1	0.156	0.093	0.0152504394611744
Zfp51	0.636248628755356	0.0062763702732102	1	0.132	0.077	0.0166657661722688
5730409E04Rik	0.636186638877217	2.20293120355364e-09	5.04691538734139e-05	0.608	0.376	4.183653694401e-08
Ccdc160	0.635995670602012	3.04566761332744e-07	0.00697762450213317	0.387	0.223	3.02351730341233e-06
Kif22	0.635688954705505	0.00285715827951267	1	0.241	0.159	0.00824310922385162
Relb	0.635030134994295	0.12432666608362	1	0.104	0.073	0.225242172315742
Hhipl1	0.632608779164595	3.76223921131666e-05	0.861929003312646	0.156	0.073	0.000191532178030666
Gpr88	0.630742192476272	0.000490918820040452	1	0.113	0.053	0.00173911873960803
Man2c1os	0.629943456120019	0.0420315331121313	1	0.113	0.074	0.0887705741727612
Cx3cl1	0.629880389594947	2.60790499377282e-10	5.97471034073354e-06	0.693	0.495	6.50933086445697e-09
Cpne8	0.628341067565565	2.21876020721116e-07	0.00508317963472076	0.495	0.318	2.28574164742885e-06
1700030J22Rik	0.627793729412768	6.86185788826465e-05	1	0.203	0.106	0.00031987828448175
Gm26549	0.626284013778013	0.00752387152469351	1	0.259	0.172	0.0196079236351194
Mdga1	0.624565616190454	0.00137713333932549	1	0.259	0.166	0.00434319019940341
Cxxc4	0.623745054099344	8.36723541238092e-15	1.91693363297647e-10	0.873	0.643	6.30139384159997e-13
Npas4	0.622741142060053	0.000693180412440702	1	0.278	0.182	0.00236918000120578
Chrna3	0.62113608592037	2.51668801567571e-08	0.000576573224391306	0.42	0.228	3.54609459757146e-07
Nxph3	0.620496662856074	0.00260012263707416	1	0.217	0.141	0.00759180192429138
Rnf227	0.619983745221183	1.04499848654078e-17	2.39409153266493e-13	0.929	0.754	1.57398392731384e-15
Zfhx3	0.619382265563897	5.96726763307838e-13	1.36710101473826e-08	0.646	0.395	2.99597988750418e-11
Gm13205	0.619062462510036	0.00195079540108753	1	0.297	0.205	0.00591741271663218
Sphkap	0.618886584913003	0.000125296825562297	1	0.458	0.331	0.000538677691000111
Mettl18	0.618623622076667	0.0180123520698397	1	0.16	0.106	0.0421865704241609
Tubg2	0.618570543574297	6.79038252358553e-11	1.55567663615345e-06	0.698	0.477	2.00408046371768e-09
ENSMUSG00000121487	0.617452621845457	4.59697166725863e-06	0.105316620896895	0.439	0.278	3.18218260579805e-05
Ube2c	0.617445204875374	0.0469925216538422	1	0.123	0.082	0.0978376237292578
Nfatc2	0.617227386737347	8.39305163414861e-08	0.00192284812938345	0.382	0.209	9.69659685479341e-07
Rasgef1c	0.616878698145914	5.61266952403127e-07	0.0128586258795556	0.377	0.216	5.18311638075445e-06
1700003E16Rik	0.616316004172056	1.17964643966511e-05	0.270256999327276	0.203	0.1	7.0392017055426e-05
Sprn	0.616105259211902	7.30786602002613e-08	0.00167423210518799	0.623	0.417	8.6272321014795e-07
Gpx3	0.615119506634911	3.55189024552579e-12	8.13738055249959e-08	0.84	0.588	1.52104476396634e-10
ENSMUSG00000121374	0.61501683127968	0.0237894239148919	1	0.113	0.07	0.0538338836432208
Kcnh6	0.61484332336505	0.0242530916437447	1	0.104	0.062	0.0548047099326833
Rbp4	0.614730236681083	0.451539875432344	1	0.132	0.114	0.63239169224638
Shisal2a	0.613387797678968	0.000655168649700437	1	0.217	0.127	0.0022515945412207
Cmbl	0.613076876660341	0.000469240911232784	1	0.255	0.159	0.00167181427427798
Cntnap4	0.6128435355012	9.26824736749873e-10	2.12335547189396e-05	0.434	0.231	1.96522837384633e-08
Pi16	0.61218748394174	0.00116398698886946	1	0.208	0.126	0.00373022389389714
2900026A02Rik	0.612041281526907	0.00017063348855887	1	0.179	0.095	0.000704192097672365
Gm11110	0.610938535786443	0.0132867179439519	1	0.118	0.07	0.0322066503769044
Trmt5	0.610164585241697	0.000437390996167425	1	0.231	0.138	0.00157633982777171
Camkv	0.608852340502513	6.63607589118438e-09	0.000152032498667034	0.646	0.422	1.08501399338845e-07
Opn3	0.607631920439906	0.0142166745247112	1	0.165	0.11	0.0341763535079464
Tpd52l1	0.607615783863978	1.46701028074831e-06	0.0336092055319438	0.557	0.388	1.18009224793897e-05
Nkain2	0.606923274763388	9.74793207982882e-07	0.0223325123948878	0.259	0.13	8.38168648123864e-06
Rwdd2a	0.606455465046504	2.13342929688512e-11	4.88768651916382e-07	0.821	0.63	7.44879312932378e-10
Myl4	0.604549191596117	0.0106396738838383	1	0.118	0.068	0.0264658858340579
Gm17494	0.604057108619003	0.176540844517787	1	0.146	0.115	0.302222640036061
Zfp119a	0.603537374448507	0.000103016678758953	1	0.203	0.108	0.000454063423631795
Ndst4	0.599633068619827	2.92133940741364e-06	0.0669278858238465	0.217	0.105	2.1338479149804e-05
Gm28050	0.599105008765505	3.96132357683887e-06	0.0907539231453786	0.297	0.16	2.79984812032883e-05
Cenpa	0.598920399021848	0.603280345304093	1	0.104	0.093	0.762852855779584
