ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
65113	Ndfip1	Nedd4 family interacting protein 1	1759.54180843416	-0.797532776906905	0.237838329143746	0.000815313882017134	0.0320393122069266	-1.16951023609015	0.000815313882017134	down
50784	Plpp2	phospholipid phosphatase 2	456.158374401469	-0.752500842814793	0.22461916092661	0.000821936102363969	0.0320393122069266	-1.01964264390704	0.000821936102363969	down
100502624	Gm13483	predicted gene 13483	39.937254573192	-0.586020956438188	0.17493438680441	0.000820565676436424	0.0320393122069266	-0.677819796741495	0.000820565676436424	down
100217451	Snora7a	small nucleolar RNA, H/ACA box 7A	6.94988546145397	-0.853380576214824	0.253577315206146	0.000832742983684524	0.0321403114553445	-1.55141520192007	0.000832742983684524	down
12300	Cacng2	calcium channel, voltage-dependent, gamma subunit 2	87.6830265609015	-0.727746395829674	0.217246658409953	0.000826864885409684	0.0321403114553445	-0.95356438500054	0.000826864885409684	down
66079	Tmem42	transmembrane protein 42	219.471152074019	-0.588204645105556	0.176540904522458	0.000867809293928552	0.032779154348108	-0.682937704538368	0.000867809293928552	down
80880	Kank3	KN motif and ankyrin repeat domains 3	151.237177846791	-0.612408164479598	0.183786804632209	0.000869972274873045	0.03278138386224	-0.722755257468422	0.000869972274873045	down
13138	Dag1	dystroglycan 1	110.304925938643	-0.775023274594616	0.232417124186329	0.000874457714792269	0.0328299237517367	-1.09591907992528	0.000874457714792269	down
66260	Tmem54	transmembrane protein 54	615.0358815757	-0.798216242275217	0.239935681740396	0.000898105935805946	0.0331962245027476	-1.18959687227526	0.000898105935805946	down
18951	Septin5	septin 5	203.864953426628	-0.633207921839348	0.190560072637943	0.000899302503007995	0.0331962245027476	-0.760170844847709	0.000899302503007995	down
50783	Lsm4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	603.995922367791	-0.796748021258849	0.240317213225646	0.000934902609965739	0.0337418768186552	-1.19117148485773	0.000934902609965739	down
217737	Ahsa1	AHA1, activator of heat shock protein ATPase 1	878.3428356062	-0.836007055193221	0.253458065851554	0.000981683839123353	0.0346121541025257	-1.50084323185847	0.000981683839123353	down
56419	Diaph3	diaphanous related formin 3	40.4225119375324	-0.709503300731119	0.215046715379764	0.000994696830267945	0.0347713165646312	-0.921458075481469	0.000994696830267945	down
320506	Lmbrd2	LMBR1 domain containing 2	27.8408008022731	-0.626096351669735	0.1901789878022	0.000997335253874151	0.0347713165646312	-0.751936343733417	0.000997335253874151	down
52064	Coq5	coenzyme Q5 methyltransferase	273.154869045019	-0.586733429916642	0.17835510220763	0.00100952843105467	0.0349901492886965	-0.683906578669678	0.00100952843105467	down
52838	Dnlz	DNL-type zinc finger	632.763351792512	-0.754947978433465	0.230264058005628	0.00106227187935719	0.0358454472552386	-1.05400646419375	0.00106227187935719	down
242687	Wasf2	WASP family, member 2	34.3170215018331	-0.808040528972517	0.246799888378532	0.0011167231533117	0.036590601706648	-1.2864306875226	0.0011167231533117	down
665689	NA	NA	46.4059635354554	-0.756966580894823	0.231842942367723	0.00113432470085516	0.0367252020848561	-1.0660518082563	0.00113432470085516	down
208643	Eif4g1	eukaryotic translation initiation factor 4, gamma 1	1923.46551223233	-0.679990523967684	0.20881560962923	0.00113954212505858	0.0368048850432186	-0.863066097652308	0.00113954212505858	down
170758	Rac3	Rac family small GTPase 3	196.134719841788	-0.813984600249409	0.249964588614244	0.00115564168065712	0.0369478489658172	-1.35471117978344	0.00115564168065712	down
14113	Fbl	fibrillarin	27.0280924994325	-0.771783270865082	0.237663982454089	0.00121372216366304	0.0382636792074328	-1.13032202197914	0.00121372216366304	down
70726	Angptl6	angiopoietin-like 6	46.2319530728349	-0.816281188345955	0.251625271104007	0.00122909777389465	0.0385182205339738	-1.39904713511488	0.00122909777389465	down
