ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw
22225	Usp5	ubiquitin specific peptidase 5 (isopeptidase T)	2809.21239552171	-0.402518684146427	0.250485681530991	0.108776519700081	0.215510415720265	-0.675525142302655	0.108776519700081
22698	Zfp39	zinc finger protein 39	58.9855679186592	0.249199450893071	0.155476818705823	0.108746941376007	0.215510415720265	0.278247010395633	0.108746941376007
27402	Pdhx	pyruvate dehydrogenase complex, component X	545.086952649101	0.215080979717768	0.134126221681727	0.10877479499131	0.215510415720265	0.232468924984545	0.10877479499131
74762	Mdga1	MAM domain containing glycosylphosphatidylinositol anchor 1	249.647829465912	-0.319483031139541	0.199130395134825	0.108816904691987	0.21553646228478	-0.392992556616117	0.108816904691987
74533	Gzf1	GDNF-inducible zinc finger protein 1	347.29353374197	0.224746418358118	0.140174336801955	0.108816085454935	0.21553646228478	0.244927587628125	0.108816085454935
50765	Tfr2	transferrin receptor 2	85.5095319087047	0.232129023636757	0.144791237520819	0.10885333935551	0.21557945854951	0.254686922370255	0.10885333935551
53814	Oaz3	ornithine decarboxylase antizyme 3	73.891499604168	-0.19663734719132	0.122639532045879	0.108865855726506	0.21557945854951	-0.209526793544355	0.108865855726506
243937	Zfp536	zinc finger protein 536	203.95994383583	-0.258624827536564	0.16128028058616	0.108881312563108	0.215583091783279	-0.291380945950021	0.108881312563108
18439	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	252.458564540917	0.299078447374412	0.186625407018926	0.108913634686176	0.215620112902605	0.355818932872354	0.108913634686176
66154	Tmem14c	transmembrane protein 14C	1125.94942255937	-0.209678451866222	0.13081516954993	0.108986428266866	0.215737237492361	-0.225627866163952	0.108986428266866
239833	Lmln	leishmanolysin-like (metallopeptidase M8 family)	10.0029440565619	-0.388684007818092	0.241914415408655	0.109019143712298	0.215767388107475	-0.589211883420324	0.109019143712298
100861918	NA	NA	24.7386084472654	-0.312129739208133	0.194461818073121	0.109042560980891	0.215767388107475	-0.378403150876965	0.109042560980891
19982	Rpl36a	ribosomal protein L36A	33.3752737108638	-0.247012723199673	0.154071334846967	0.109031775170865	0.215767388107475	-0.274802814548364	0.109031775170865
277978	Exoc3l	exocyst complex component 3-like	10.6079195087298	-0.399277178524926	0.247455396376523	0.109148235547842	0.215816458304057	-1.04957181637015	0.109148235547842
13605	Ect2	epithelial cell transforming 2	21.3437985461585	0.398505846795514	0.251068122904422	0.109126298058396	0.215816458304057	0.684717625518511	0.109126298058396
73991	Atl1	atlastin GTPase 1	2557.1832392623	0.369122913570373	0.230742963905945	0.109124691936214	0.215816458304057	0.518339487472827	0.109124691936214
20869	Stk11	serine/threonine kinase 11	624.868787858802	-0.309453354184362	0.193079695913531	0.109129456492347	0.215816458304057	-0.374147426885522	0.109129456492347
67493	Mettl16	methyltransferase 16, N6-methyladenosine	314.18375488751	-0.277959059227134	0.173474552905188	0.109149180605691	0.215816458304057	-0.320692685179838	0.109149180605691
20333	Sec22b	SEC22 homolog B, vesicle trafficking protein	273.043142894201	-0.210089033917277	0.131122532897484	0.109123872180964	0.215816458304057	-0.226156518466352	0.109123872180964
13589	Mapre1	microtubule-associated protein, RP/EB family, member 1	4855.58390079852	0.183299981742252	0.114462461133053	0.109281002788136	0.216050112445351	0.19359550523236	0.109281002788136
211578	Mrgprd	MAS-related GPR, member D	465.908906212942	-0.406255060877494	0.253183252334534	0.10945379363647	0.216204702431282	-0.923525166979161	0.10945379363647
72097	Cracdl	capping protein inhibiting regulator of actin like	7.60035300971963	-0.402434832881402	0.249460700394043	0.10942861399692	0.216204702431282	-0.661641246457361	0.10942861399692
544963	Iqgap2	IQ motif containing GTPase activating protein 2	335.428377366986	0.402171879438883	0.252686187992513	0.109448176893867	0.216204702431282	0.711411993432274	0.109448176893867
70784	Rasl12	RAS-like, family 12	33.5481825085112	-0.378968298099127	0.236150296896029	0.10942255054313	0.216204702431282	-0.548678378191168	0.10942255054313
100732	Mapre3	microtubule-associated protein, RP/EB family, member 3	523.327520050719	-0.354172593365207	0.221082668105283	0.109454825974942	0.216204702431282	-0.472179192252923	0.109454825974942
235431	Coro2b	coronin, actin binding protein, 2B	976.88641662764	-0.336138241919616	0.209841532801049	0.109385275786336	0.216204702431282	-0.428331671994998	0.109385275786336
54342	Gnpnat1	glucosamine-phosphate N-acetyltransferase 1	98.6665275494056	0.316408016029042	0.19781391380354	0.109442167025758	0.216204702431282	0.388260323755958	0.109442167025758
56612	Pfdn5	prefoldin 5	792.510032783119	-0.368511057870561	0.230005614534179	0.109482503844277	0.216232385603336	-0.513968477724826	0.109482503844277
50762	Fbxo6	F-box protein 6	231.48017996261	-0.346654626876274	0.21642947567738	0.109527329096342	0.21629392441711	-0.4529543817438	0.109527329096342
20437	Siah1a	siah E3 ubiquitin protein ligase 1A	806.801297295062	0.342128975027474	0.213982987126481	0.109556255853877	0.216324055538797	0.443437765859535	0.109556255853877
257632	Nod2	nucleotide-binding oligomerization domain containing 2	14.4629528628507	0.33277244405987	0.207551665493671	0.109570056354719	0.216324315353016	0.420683663468881	0.109570056354719
