ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
12369	Casp7	caspase 7	39.2835729289088	0.706732634547238	0.204453087306686	0.000541126542547232	0.0251940824590985	0.887152813755286	0.000541126542547232	up
71760	Etnppl	ethanolamine phosphate phospholyase	28.150831932312	0.854084657264988	0.249852177665821	0.000543939439283434	0.025237042768296	1.44627858657985	0.000543939439283434	up
225845	Plaat3	phospholipase A and acyltransferase 3	1275.71459334885	0.625077261224531	0.180965703375278	0.000548424887503418	0.0253042923312801	0.733725684499529	0.000548424887503418	up
74568	Mlkl	mixed lineage kinase domain-like	83.028845203101	0.691751804670702	0.200683929271243	0.000558101591251073	0.0255410274843508	0.857284395599748	0.000558101591251073	up
545253	Gm5820	predicted gene 5820	6.93648315894989	0.870168375882636	0.255013579713043	0.000580508553642731	0.0261852909145512	1.76383360310792	0.000580508553642731	up
240921	NA	NA	11.1525649136193	0.774904966954052	0.246354369135835	0.00059043777761828	0.0265462166721219	2.34778642875276	0.00059043777761828	up
50908	C1s1	complement component 1, s subcomponent 1	179.804804262247	0.839779575397226	0.254338871061404	0.000594148445554916	0.0265675152672826	1.89531252646376	0.000594148445554916	up
68705	Gtf2f2	general transcription factor IIF, polypeptide 2	393.273470597634	0.695469188637351	0.20275832615117	0.000594268950121196	0.0265675152672826	0.866860974864962	0.000594268950121196	up
21929	Tnfaip3	tumor necrosis factor, alpha-induced protein 3	205.477411337889	0.849720061875683	0.250942940075613	0.000599280903483144	0.0267005421763468	1.4611116022759	0.000599280903483144	up
239743	Klhl6	kelch-like 6	20.6145868257441	0.739224494725475	0.216065256971094	0.000620188799923223	0.0271886646747505	0.970364074847245	0.000620188799923223	up
244853	Nxpe4	neurexophilin and PC-esterase domain family, member 4	190.535276787778	0.816088732951659	0.240707173292761	0.000643529923039116	0.0278469330449614	1.23501048220532	0.000643529923039116	up
76681	Trim12a	tripartite motif-containing 12A	104.028623545329	0.801237677104089	0.236283955023792	0.000646651109021202	0.027885287333432	1.17212582655314	0.000646651109021202	up
100862257	NA	NA	203.129827328364	0.596421828755541	0.175091749743871	0.000654621245934055	0.0280000968598712	0.691112545163818	0.000654621245934055	up
57814	Kcne4	potassium voltage-gated channel, Isk-related subfamily, gene 4	43.2046382122381	0.829840260350177	0.246323361710518	0.00066887506843888	0.0284252977325674	1.33459143885664	0.00066887506843888	up
626578	Gbp10	guanylate-binding protein 10	10.4365402545612	0.737391283237181	0.241596972498548	0.000692529733627886	0.0292266015050531	2.48623132700644	0.000692529733627886	up
64380	Ms4a4c	membrane-spanning 4-domains, subfamily A, member 4C	30.2150188879761	0.619998083737997	0.221803697096144	0.000691547201859526	0.0292266015050531	3.01027659912877	0.000691547201859526	up
100689	Spon2	spondin 2, extracellular matrix protein	51.8075789931552	0.845306000949494	0.252813394871876	0.000697075544779209	0.0292623808267262	1.51729707218107	0.000697075544779209	up
64292	Ptges	prostaglandin E synthase	55.8863289462857	0.710416944783824	0.209853262599636	0.000701836373102505	0.0293842921712176	0.908153615654706	0.000701836373102505	up
60533	Cd274	CD274 antigen	813.840480157428	0.841455922073235	0.255055898794809	0.0007067039849185	0.0295100191697102	1.69684967788423	0.0007067039849185	up
76074	Gbp8	guanylate-binding protein 8	9.93887029506069	0.727004294791496	0.240575934324869	0.000710921930854947	0.0296080275729221	2.51837089801782	0.000710921930854947	up
214779	Zfp879	zinc finger protein 879	11.3640918333634	0.8188683868514	0.242129702157759	0.000730895228251772	0.0299667043583227	1.25932770408622	0.000730895228251772	up
