probe_id	colleague_log2FC	colleague_padj	ours_log2FC	ours_padj	status
ILMN_1252270	-0.999999797445646	0.8642515818177	0.101102531365692	0.832447323407592	ns
ILMN_1252276	0.284729480744176	0.967677701056115	-0.195750779877045	0.76954676689034	ns
ILMN_1252278	1.58740180509127	0.834540291442405	-0.229792349224458	0.582327022850058	ns
ILMN_1252280	-0.0727155516198636	0.989327774070001	0.04630867458817	0.899320845822404	ns
ILMN_1252283	0	NA	-0.256699039704333	0.611463455764976	ns
ILMN_1252284	-0.136100075891947	0.958050387477945	0.0257831541324816	0.936370250875825	ns
ILMN_1252288	0.946587402715711	0.834540291442405	-0.403003861758494	0.118332771009392	ns
ILMN_1252289	1.20281711043267	0.834540291442405	-0.152885696827987	0.541640742617451	ns
ILMN_1252290	2.99999964552986	0.834540291442405	-0.880824199755458	0.0203461633885179	ns
ILMN_1252294	2.83007517086957	0.841170606895624	-0.400543646616751	0.494338767803747	ns
ILMN_1252295	1.70909851541768	0.834540291442405	-0.147447817314866	0.646914893467604	ns
ILMN_1252297	6.1106138320196	0.834540291442405	-1.40818870593738	0.000375239030868802	仅我们认为是DEG
ILMN_1252301	0.937213704756012	0.837191431041927	-0.432424867676785	0.335647279308804	ns
ILMN_1252302	0.0213736070108876	1	-0.122865996427311	0.755042912393479	ns
ILMN_1252303	-1.07874334222033	0.892901601128099	0.104638080732696	0.876854700168468	ns
ILMN_1252308	0	NA	-0.160030497228274	0.58133398374956	ns
ILMN_1252310	0	NA	-1.08913266505142	8.67145236811851e-05	ns
ILMN_1252311	4.71938864902816	0.834540291442405	-1.09306606021398	0.00210753590600511	仅我们认为是DEG
ILMN_1252320	-0.354551330925038	0.932555025136088	0.256119268117453	0.549833343010478	ns
ILMN_1252335	0	NA	-0.0902930484851225	0.822613288477784	ns
ILMN_1252336	-1.03210099675262	0.834540291442405	0.18301212244693	0.574964992123391	ns
ILMN_1252338	0.519041222898966	0.914290647363997	-0.0961567605901159	0.828177787216379	ns
ILMN_1252342	-0.672478397090163	0.843227780723737	0.345766209031694	0.382318874054869	ns
ILMN_1252353	0	NA	-0.34325995348512	0.41771055223208	ns
ILMN_1252356	0	NA	-0.383203366890161	0.150645582001335	ns
ILMN_1252361	-9.46896332472481	0.834540291442405	2.26133982694212	2.00814033692331e-05	仅我们认为是DEG
ILMN_1252364	0	NA	0.718135511541531	0.00684459581677204	ns
ILMN_1252371	0.530514709773843	0.929614856233773	0.0619753568614874	0.937860403138792	ns
ILMN_1252373	0	NA	-0.246205223209618	0.433106752178154	ns
ILMN_1252376	0	NA	-0.348447924304189	0.501551020127851	ns
ILMN_1252380	0.239950728863747	0.976376627540587	0.281118340741656	0.681712740862372	ns
ILMN_1252381	1.69176126918367	0.834540291442405	-0.575590072558865	0.114175368477822	ns
ILMN_1252389	-0.0121747468060125	1	0.0775050760916978	0.911231506674271	ns
ILMN_1252392	-3.65105170975901	0.839360115701018	0.20904159151929	0.794886516551753	ns
ILMN_1252393	0	NA	-0.609159619366171	0.0575757407304315	ns
ILMN_1252399	-1.04227968431215	0.840069113912679	0.226414349907519	0.396030943607289	ns
ILMN_1252400	21.7639540413453	0.834540291442405	-0.834843466481394	0.0218130578753776	ns
ILMN_1252402	-2.34022891461206	0.834540291442405	0.816396144499379	0.073952857808004	ns
ILMN_1252407	0	NA	0.6608390181533	0.00232873850048257	ns
ILMN_1252421	1.35054882947823	0.834540291442405	-0.324237353092842	0.261994975439169	ns
ILMN_1252430	-2.00000016373146	0.834540291442405	0.460437268325268	0.287259332138617	ns
ILMN_1252431	0	NA	-0.258725540373899	0.319269229569657	ns
ILMN_1252437	-21.7639540413453	0.834540291442405	0.759906902282602	0.00870213114120064	ns
ILMN_1252444	1.16342421756187	0.834540291442405	-0.210289687952842	0.446614784332601	ns
ILMN_1252446	-0.592965645073732	0.834540291442405	0.117252776634534	0.659994460593842	ns
ILMN_1252447	0.806615884491719	0.834540291442405	-0.167409735978417	0.582068972020995	ns
ILMN_1252450	0	NA	0.0804063759739311	0.921914615590341	ns
ILMN_1252454	4.88427215102125	0.834540291442405	-1.20091561922856	0.00506330838073455	仅我们认为是DEG
ILMN_1252459	0	NA	-0.547780230346065	0.113751288332539	ns
ILMN_1252460	0	NA	-1.06092138750955	0.00014679635819942	ns
ILMN_1252461	0.883837167453222	0.834540291442405	-0.25804229705365	0.58394057377414	ns
ILMN_1252463	0.256131178653255	0.934794593838333	0.0051295579216406	0.988189776363174	ns
ILMN_1252464	0.168224557671859	0.981651003778544	-0.0459294697492378	0.922082082849262	ns
ILMN_1252468	-1.58496241069698	0.834540291442405	0.05174729170826	0.940619497023713	ns
ILMN_1252470	2.6918776708786	0.834540291442405	-0.729292008101948	0.133951417118742	ns
ILMN_1252472	1.54981600525071	0.834540291442405	-0.296952907619752	0.120483616964457	ns
ILMN_1252475	-1.06030044825903	0.834540291442405	0.214049918994724	0.35625015269885	ns
ILMN_1252479	0	NA	-0.693359571659927	0.0209535306595759	ns
ILMN_1252480	1.72489267300775	0.834540291442405	-0.307925188379522	0.50907782047029	ns
ILMN_1252481	0	NA	-0.769827827185592	0.0376817854002819	ns
ILMN_1252488	0	NA	-1.50121666178232	2.75657337314257e-05	ns
ILMN_1252490	0	NA	0.0507347245519885	0.897882253832626	ns
ILMN_1252493	-21.7639540413453	0.834540291442405	1.20321308659517	8.88167090074203e-05	仅我们认为是DEG
ILMN_1252496	0.535037183553953	0.898325669152751	-0.434278460347798	0.463312134137256	ns
ILMN_1252497	0	NA	0.0121945899001794	0.9797419286968	ns
ILMN_1252499	0.791487786808356	0.850181089227546	-0.331703806859942	0.328338996471131	ns
ILMN_1252500	0.736965702195208	0.909394958981742	-0.1529107557462	0.802478582235403	ns
ILMN_1252502	-0.743687994945362	0.834540291442405	0.120043920122745	0.702923627885812	ns
ILMN_1252506	-0.0903164389841006	0.951202919708492	0.021604406145447	0.952140776051734	ns
ILMN_1252507	0.217570321908664	0.873922288551768	-0.0213716331072735	0.938890376302883	ns
ILMN_1252510	-0.432752234464231	0.860828651067648	0.189942736263271	0.566097600620331	ns
ILMN_1252511	0	NA	-0.868626208864523	0.00032881848095061	ns
ILMN_1252512	0.191614272881218	0.966392714985415	-0.0454935737226192	0.901067490328897	ns
ILMN_1252514	3.75802686365929	0.834540291442405	-0.756394330631846	0.0277062502320548	ns
ILMN_1252522	-1.57020327153841	0.834540291442405	0.565154087068398	0.0802703994645787	ns
ILMN_1252524	-25.6708442588523	0.834540291442405	1.27011265679223	0.011713479756854	仅我们认为是DEG
ILMN_1252526	0.239575166120592	0.951937031080483	0.00601139561889763	0.98964108650641	ns
ILMN_1252528	1.44108708893941	0.834540291442405	-0.38425420645228	0.235249017794115	ns
ILMN_1252531	5.24158584945144	0.834540291442405	-1.20842947340134	0.00794428516874348	仅我们认为是DEG
ILMN_1252541	-0.757679525541435	0.834540291442405	0.105312147630674	0.749227104488731	ns
ILMN_1252543	0	NA	-0.357521093733157	0.302192931945512	ns
ILMN_1252545	1.16046508762826	0.834540291442405	-0.143755545465238	0.788040585279115	ns
ILMN_1252556	0.79380838280911	0.841489209982261	-0.312377667290625	0.273639494679668	ns
ILMN_1252557	0.900464388138269	0.834540291442405	-0.284626682045185	0.319169976629426	ns
ILMN_1252587	0.0442431842825459	1	0.0617738502984633	0.911345666061885	ns
ILMN_1252593	21.7639540413453	0.834540291442405	-0.985501179533716	0.020413692866549	ns
ILMN_1252594	3.52420158097431	0.834540291442405	-0.653777922811237	0.0018305899946442	ns
ILMN_1252597	-2.80735457482155	0.834540291442405	0.194750926209879	0.756958687708413	ns
ILMN_1252601	-0.0178597840163811	1	-0.000821819168289828	0.997637306833018	ns
ILMN_1252602	-1.92826429475647	0.834540291442405	0.203085275636123	0.75938950201492	ns
ILMN_1252611	-1.22061757028136	0.834540291442405	0.279602043857451	0.182461946315395	ns
ILMN_1252614	-3.45943149587707	0.834540291442405	0.903855139924101	0.0198786529565975	ns
ILMN_1252615	0.169924995815801	0.973953511189075	0.0941829480853471	0.88031326695673	ns
ILMN_1252618	1.56470719456891	0.838780585328323	-0.22534392539129	0.624351414129411	ns
ILMN_1252619	-0.999999797445646	0.8642515818177	0.176062015980742	0.719761505022459	ns
ILMN_1252621	0	NA	-0.326194894448301	0.240052493456516	ns
ILMN_1252622	0	NA	-0.606212118371534	0.0300241235819044	ns
ILMN_1252623	-0.955800393899464	0.91285056798366	-0.200113057530887	0.799741040475434	ns
ILMN_1252628	-0.708951118613601	0.933351300123623	-0.132907361724534	0.860922842925903	ns
ILMN_1252629	0.594007713543115	0.90657740199062	0.0253079594409975	0.978194234433015	ns
ILMN_1252634	-0.176579846326383	0.93213787647935	0.0202358222248593	0.95982117203208	ns
ILMN_1252642	0	NA	0.304266348614657	0.419383484885195	ns
ILMN_1252644	0.316473746648273	0.915735515486894	-0.039473899954217	0.9508728337035	ns
ILMN_1252649	-21.7639540413453	0.834540291442405	0.0347601005624378	0.941501537192107	ns
ILMN_1252650	1.63652961999086	0.834540291442405	-0.536396567352076	0.0356280104211657	ns
ILMN_1252657	-1.01926829034064	0.834540291442405	0.377834713260959	0.281919496029767	ns
ILMN_1252661	-0.579424503719197	0.85007382115802	0.237164342720971	0.422706725329749	ns
ILMN_1252673	0	NA	-0.28261133602515	0.372617693801655	ns
ILMN_1252675	0	NA	-0.0452217268741242	0.936979545258613	ns
ILMN_1252678	-0.0198712632647674	1	-0.00731808573807413	0.980536297501033	ns
ILMN_1252682	-25.5713085872305	0.834540291442405	1.55690471757846	0.000115226865432478	仅我们认为是DEG
ILMN_1252685	0.807354878653094	0.834540291442405	-0.429344991734716	0.384236384510918	ns
ILMN_1252687	0	NA	0.0960974328689854	0.89682751854706	ns
ILMN_1252688	2.20328350304096	0.834540291442405	-0.375384883242745	0.591576564357978	ns
ILMN_1252689	0	NA	1.17897773618535	0.00136859136056067	ns
ILMN_1252690	-0.0282890162940022	1	0.0735365460946014	0.837615447736413	ns
ILMN_1252693	1.64826504531245	0.834540291442405	-0.343591694151726	0.265685062028035	ns
ILMN_1252698	7.46760502519633	0.834540291442405	-1.37516763314945	0.00507741587698864	仅我们认为是DEG
ILMN_1252706	0.415037465519784	0.951202919708492	-0.00249467717432594	0.997793373319196	ns
ILMN_1252707	-10.7082213671436	0.834540291442405	2.79889390997379	1.56573818831815e-07	仅我们认为是DEG
ILMN_1252709	-0.826574321562233	0.834540291442405	0.365095338081134	0.15529195813223	ns
ILMN_1252719	0.841231701138667	0.834540291442405	-0.370344903514369	0.433234005593038	ns
ILMN_1252723	-2.38130655703969	0.834540291442405	0.328432013528318	0.319674619828363	ns
ILMN_1252725	-22.763953838791	0.834540291442405	0.535275562993038	0.141555575042543	ns
ILMN_1252727	0.620151852027953	0.850477473715901	-0.0494155834088605	0.917229239894422	ns
ILMN_1252730	0	NA	-0.882989261280409	0.00143049274644914	ns
ILMN_1252737	0	NA	-0.146797388522181	0.613727339443913	ns
ILMN_1252743	1.35989587293845	0.834540291442405	-0.355153598598389	0.382125074900858	ns
ILMN_1252745	0	NA	1.06651150031347	0.00180108978347048	ns
ILMN_1252750	0.925660280544706	0.834540291442405	-0.0778790801939451	0.814526904988518	ns
ILMN_1252757	-1.76946114447742	0.834540291442405	0.332050915294441	0.43519402648026	ns
ILMN_1252760	0	NA	0.164744627576147	0.633606575803195	ns
ILMN_1252761	0.280107914086322	0.8642515818177	0.00202238733016902	0.997527208008539	ns
ILMN_1252762	0.43295948339377	0.915287925774597	0.00960046469179332	0.987861820594323	ns
ILMN_1252767	0	NA	-0.251494210573714	0.558777404940339	ns
ILMN_1252774	-0.64745840900252	0.874061924852886	0.005744349000401	0.990940465071391	ns
ILMN_1252776	0.115388312113491	0.984232914804949	0.068139299385674	0.91253120670971	ns
ILMN_1252794	-0.520904662923884	0.834540291442405	0.101107200168165	0.713239586155766	ns
ILMN_1252799	0	NA	1.22605003625075	0.000578204532609431	ns
ILMN_1252804	0	NA	-0.979645766115167	0.00304158000871894	ns
ILMN_1252806	0.976541128884213	0.834540291442405	-0.162565593317654	0.69681285609921	ns
ILMN_1252809	0	NA	0.289201932525279	0.346731727469552	ns
ILMN_1252811	1.38153972076791	0.834540291442405	-0.246759601727615	0.23016929570337	ns
ILMN_1252812	0.029850037556757	1	0.121816570198992	0.723797929947415	ns
ILMN_1252813	-0.548520669881414	0.834540291442405	0.14546518993719	0.814163816816935	ns
ILMN_1252814	-0.453717788932242	0.943026076074632	0.155568207121598	0.816811417128853	ns
ILMN_1252817	0	NA	0.663723996975088	0.015154003869048	ns
ILMN_1252819	-0.536053068639745	0.956705724681276	0.0236259655700648	0.987383235715268	ns
ILMN_1252827	0	NA	-1.0195487412317	0.00176686665005313	ns
ILMN_1252830	-0.481261625631919	0.834540291442405	0.0879280303457888	0.778411356100326	ns
ILMN_1252831	0	NA	0.387711648906338	0.114600357230979	ns
ILMN_1252832	0	NA	-0.277967129319229	0.253096386338771	ns
ILMN_1252838	-1.1393730335536	0.834540291442405	0.188084238765119	0.501756900858465	ns
ILMN_1252845	0	NA	-0.0799587887508171	0.823349421329614	ns
ILMN_1252846	0	NA	-0.286380552023486	0.446413963921082	ns
ILMN_1252848	-0.880228955494012	0.834540291442405	0.16823711159992	0.523945220361198	ns
ILMN_1252850	0	NA	-0.37562858781893	0.0928945392368312	ns
ILMN_1252851	1.5676842754163	0.834540291442405	-0.400406753929923	0.432889260496548	ns
ILMN_1252856	-0.123053297833469	0.96137633528363	0.0159691527078119	0.958138699690109	ns
ILMN_1252860	-0.96455089726273	0.8642515818177	0.208253178930534	0.681550683713807	ns
ILMN_1252870	0.356207626210119	0.879883622763738	-0.0429944777317903	0.92762169901325	ns
ILMN_1252875	2.52210253709647	0.834540291442405	-0.559305249349465	0.0326870798575741	ns
ILMN_1252881	-0.859822255645011	0.834540291442405	0.145542919968438	0.780700840023489	ns
ILMN_1252885	-0.584962433203032	0.91285056798366	-0.196636581867401	0.787686017288319	ns
ILMN_1252899	0.885541093709927	0.834540291442405	-0.134335729323177	0.510720952705798	ns
ILMN_1252912	1.8405214983301	0.834540291442405	-0.472836098420696	0.0707321556951446	ns
ILMN_1252913	-3.96866662887247	0.834540291442405	0.858975205628427	0.0128877011646998	ns
ILMN_1252914	0.400631095922099	0.901489562807464	-0.0520351357826714	0.865461643502458	ns
ILMN_1252918	-23.348916271994	0.834540291442405	0.852012503599743	0.0486645277145295	ns
ILMN_1252919	0	NA	-1.14722431780064	0.000238924293579854	ns
ILMN_1252923	-0.73356687070025	0.840922540756244	0.240858463506918	0.384633200181877	ns
ILMN_1252924	0.934986532613921	0.834540291442405	-0.171029050209783	0.507049562941234	ns
ILMN_1252926	0	NA	-0.735308675740017	0.0041333005717038	ns
ILMN_1252927	-0.398580718184602	0.849293569492453	0.100690838562596	0.770972517056828	ns
ILMN_1252932	0.632103782873965	0.834540291442405	-0.139720066134117	0.489689090497915	ns
ILMN_1252934	0.766409514220098	0.834540291442405	-0.152920432395812	0.521305820551757	ns
ILMN_1252935	-2.07800266780625	0.861718807020543	0.0806148216700171	0.921699598273569	ns
ILMN_1252941	1.07539343453913	0.834540291442405	-0.144261393770365	0.733982789195797	ns
ILMN_1252942	0.239950606746189	0.953427811243807	-0.0586254574781728	0.869452097480702	ns
ILMN_1252951	0.478653334856947	0.952416070298549	0.540497377889469	0.321592240448298	ns
ILMN_1252953	0.0997576086438408	0.982246461169419	-0.0561494263595854	0.857730449949042	ns
ILMN_1252958	0	NA	-0.064101047681568	0.930143671537913	ns
ILMN_1252963	0.65207667553508	0.834856717327866	-0.308762999449506	0.503655055719989	ns
ILMN_1252970	0.534639227501934	0.861845703382322	-0.144955657341217	0.512066353579695	ns
ILMN_1252974	4.27798473504905	0.834540291442405	-0.895402056706044	0.0207184654510313	ns
ILMN_1252983	0.192645070708311	0.961870453771376	-0.0859442212027153	0.924087392606707	ns
ILMN_1252992	3.17905586649845	0.834540291442405	-0.69375908211259	0.117356714598916	ns
ILMN_1252993	-0.657893855890665	0.856727013482485	0.364096986533974	0.405445298571039	ns
ILMN_1252995	-21.7639540413453	0.834540291442405	0.496661434498596	0.28363740126897	ns
ILMN_1252996	-0.693352292149047	0.834540291442405	0.148763566699222	0.368847915635122	ns
ILMN_1252997	0	NA	-0.459452876741359	0.0554762767880998	ns
ILMN_1253005	0	NA	-0.726253678485833	0.11913075053827	ns
ILMN_1253008	0	NA	-0.190305772341373	0.591878567747112	ns
ILMN_1253010	-0.220180398463454	0.950433950663576	0.0604033352303768	0.899320845822404	ns
ILMN_1253012	1.96781946891977	0.834540291442405	-0.37184879423256	0.471061998785137	ns
ILMN_1253019	-4.95419632672191	0.834540291442405	1.03237437978437	0.0455458694829327	仅我们认为是DEG
ILMN_1253028	0	NA	-0.611478885849181	0.0470373414779747	ns
ILMN_1253031	0	NA	0.528037376789619	0.0412637383392524	ns
ILMN_1253033	-0.631951550931133	0.893254301085824	0.291461604739427	0.559398023439498	ns
ILMN_1253034	1.02914658671302	0.834540291442405	-0.0920569525952875	0.896549909357632	ns
ILMN_1253039	-1.15527798233748	0.834540291442405	0.52763263224251	0.302766799385711	ns
ILMN_1253045	0.431488296427417	0.898352126411971	-0.105835606900189	0.880027586405234	ns
ILMN_1253049	-0.191243615916931	0.970448480550137	-0.129095923297782	0.800971510208754	ns
ILMN_1253052	0	NA	-0.298960111345853	0.454762169414992	ns
ILMN_1253053	0.478009446973167	0.851696277635339	-0.0745771770371366	0.805143240791676	ns
ILMN_1253055	1.25779755906703	0.834540291442405	-0.296323827991802	0.292670280057944	ns
ILMN_1253073	-2.26538241736108	0.834540291442405	0.563962687479107	0.0811585533083793	ns
ILMN_1253076	0	NA	0.862452477612916	0.0102796801336716	ns
ILMN_1253077	0	NA	-0.336531440337275	0.261266401716201	ns
ILMN_1253084	-1.99999969616846	0.834540291442405	0.0297949063217393	0.969774207621081	ns
ILMN_1253090	0	NA	-0.0647282227255488	0.882154201834617	ns
ILMN_1253091	0.670043966746434	0.834540291442405	-0.114398547993339	0.476295767706486	ns
ILMN_1253093	0.195771322004866	0.953209915420585	0.0180039534508474	0.963947092395705	ns
ILMN_1253101	-0.412448340567104	0.905107684363255	0.153116889864281	0.654280438925418	ns
ILMN_1253107	0.434937095038215	0.933055224741663	-0.0209051014221195	0.976766565902452	ns
ILMN_1253126	0.296201115883332	0.847681637217107	-0.081047011835496	0.726434617213761	ns
ILMN_1253129	-1.19383381486488	0.8480089427504	0.143406761329803	0.767843675463257	ns
ILMN_1253133	1.09885328151068	0.834540291442405	-0.0342339138500662	0.942160008352978	ns
ILMN_1253134	-0.415037465519781	0.94041628624293	0.154399199395629	0.841063076235462	ns
ILMN_1253142	26.6219347850261	0.834540291442405	-1.7002205131269	0.000199859327628234	仅我们认为是DEG
ILMN_1253145	0	NA	-0.341330587260902	0.376495422194434	ns
ILMN_1253148	0.00939004390060139	1	-0.0145311015600873	0.963684509588506	ns
ILMN_1253150	0	NA	-0.654566159951003	0.0143530013859479	ns
ILMN_1253155	0.81677811510436	0.834540291442405	-0.0826503434297141	0.901067490328897	ns
ILMN_1253156	-0.276517558464564	0.966837514298002	0.150973107761955	0.637757522428507	ns
ILMN_1253157	0.513220810253149	0.834540291442405	-0.13988426986431	0.500101487086976	ns
ILMN_1253166	-1.31458616028369	0.834540291442405	0.17698063757848	0.807002246673899	ns
ILMN_1253171	0	NA	-0.0898444544295778	0.835799974418612	ns
ILMN_1253173	3.97956790233985	0.834540291442405	-0.635624290941921	0.146040801162407	ns
ILMN_1253178	1.05134683884293	0.874135547894315	0.0581672417499144	0.95250476935622	ns
ILMN_1253181	-5.24539437083333	0.834540291442405	1.22099994585003	0.00220303225956335	仅我们认为是DEG
ILMN_1253182	1.30116949180228	0.834540291442405	-0.24347479994822	0.287077511407036	ns
ILMN_1253184	-1.15611909782066	0.834540291442405	0.457544348670813	0.363019724207158	ns
ILMN_1253186	-0.345995581162278	0.917107957318155	0.1118842618363	0.824171748680236	ns
ILMN_1253189	0	NA	-0.514127927489106	0.0672688711939252	ns
ILMN_1253191	3.56478459754543	0.834540291442405	-0.953260659177002	0.0263445037250687	ns
ILMN_1253193	0	NA	0.757156610116999	0.00412651656352325	ns
ILMN_1253195	0.704509757849249	0.834540291442405	-0.109806597485277	0.710348796367298	ns
ILMN_1253196	-1.14573309451165	0.834540291442405	0.300761930556765	0.24898148178159	ns
ILMN_1253197	-0.0594910090169256	0.990870165717541	0.0445829543587637	0.876229548794953	ns
ILMN_1253198	0	NA	-0.487891127645151	0.0683019730733534	ns
ILMN_1253201	1.58195377671608	0.834540291442405	-0.243797518677444	0.276508363689492	ns
ILMN_1253202	0.704770351847232	0.883256421807338	-0.0725347571008994	0.87895268783148	ns
ILMN_1253221	0.40163701501651	0.943544323550034	0.040182979770119	0.939150856878622	ns
ILMN_1253224	-0.256656629404031	0.94041628624293	0.0470323013843759	0.91461937694089	ns
ILMN_1253235	0	NA	-1.10368726829823	0.000882266307300887	ns
ILMN_1253237	0	NA	-1.04706301520401	0.00084902532176236	ns
ILMN_1253241	-5.95031287362478	0.834540291442405	1.27048901068135	0.0109871784558695	仅我们认为是DEG
ILMN_1253242	-0.280107781847373	0.964838996954816	0.0233193602589559	0.96265234176813	ns
ILMN_1253243	-24.0858818121457	0.834540291442405	2.47436362478234	6.7130956284666e-09	仅我们认为是DEG
ILMN_1253250	21.7639540413453	0.834540291442405	-0.82560121636928	0.0301868395023165	ns
ILMN_1253251	-21.7639540413453	0.834540291442405	0.303799827983426	0.59947975447824	ns
ILMN_1253258	0.956607171045141	0.834540291442405	-0.350499257565419	0.295951202703314	ns
ILMN_1253259	0	NA	-1.17561806383605	0.00150257143026157	ns
ILMN_1253264	0.489300789155249	0.834540291442405	-0.0902145678472381	0.712611488166237	ns
ILMN_1253266	1.31940963033268	0.834540291442405	-0.196745425426433	0.364902284167016	ns
ILMN_1253270	3.55694857263562	0.834540291442405	-0.604917781586541	0.189062068834515	ns
ILMN_1253273	-23.7639537375138	0.834540291442405	2.17427930430444	5.25455533005909e-08	仅我们认为是DEG
ILMN_1253276	1.07845714427458	0.859178363540561	-0.0584188011632758	0.904947477331336	ns
ILMN_1253278	1.14414915966458	0.834540291442405	-0.562016145356313	0.117674421455995	ns
ILMN_1253279	1.53855220839568	0.834540291442405	-0.236309929086179	0.303556334860612	ns
ILMN_1253294	21.7639540413453	0.834540291442405	-1.07322577386073	0.000551684723995491	仅我们认为是DEG
ILMN_1253298	3.45943168001741	0.834540291442405	-0.887695289118678	0.056196385042902	ns
ILMN_1253304	0.544320623218601	0.834540291442405	-0.0961887426661656	0.705764634584662	ns
ILMN_1253307	-0.42255042958984	0.91285056798366	0.296014515496045	0.628165912770868	ns
ILMN_1253308	0.262079923248689	0.920834942135281	-0.0685955730634662	0.816176251956048	ns
ILMN_1253312	-3.52697922624076	0.834540291442405	0.728303468070765	0.0868239367344905	ns
ILMN_1253316	-1.58496223064868	0.834540291442405	0.0453645887455085	0.93873063497451	ns
ILMN_1253317	0	NA	-0.0425455303983426	0.920168751924298	ns
ILMN_1253322	0	NA	-0.807798243551183	0.00150584177306171	ns
ILMN_1253323	0	NA	-0.516431986638459	0.165081766792009	ns
ILMN_1253324	-0.514920840888186	0.851190778480876	0.186499893783689	0.704618020424306	ns
ILMN_1253331	-0.373911743343245	0.873526580334349	0.0717247609792118	0.80903834004647	ns
ILMN_1253332	2.32192777080038	0.834540291442405	-0.679762887578306	0.0428047008383276	ns
ILMN_1253336	-0.514573155467952	0.883256421807338	0.12666570682812	0.834006508974474	ns
ILMN_1253346	-0.590381863176379	0.834540291442405	0.193893514895221	0.397108928644204	ns
ILMN_1253347	-0.102982002799249	0.984315904330481	0.0949057140195029	0.75011181953515	ns
ILMN_1253348	0	NA	0.66512616080561	0.00611353714017668	ns
ILMN_1253352	-0.393690690409527	0.874342026827512	0.0857032469438206	0.679338319295305	ns
ILMN_1253354	0	NA	0.473573477942447	0.0488886371299686	ns
ILMN_1253355	22.763953838791	0.834540291442405	-0.873917456361615	0.0223729461294052	ns
ILMN_1253361	1.35889482400932	0.834540291442405	-0.308978909907626	0.512292632466781	ns
ILMN_1253367	-1.22239238275466	0.834540291442405	0.439800770151902	0.33180403447367	ns
ILMN_1253370	0.164692241424591	0.94347883183433	-0.041281330418677	0.874786127642458	ns
ILMN_1253375	0	NA	0.369197113818697	0.261307168804404	ns
ILMN_1253376	0	NA	-0.0294971589212452	0.946858336288307	ns
ILMN_1253379	2.22090898766007	0.834540291442405	-0.515011427848265	0.252461474134279	ns
ILMN_1253384	-0.189733527055919	0.973911453606432	-0.199523289317739	0.665098939359509	ns
ILMN_1253387	1.11735689541536	0.834540291442405	-0.104230770958567	0.822162141876605	ns
ILMN_1253395	0	NA	-0.116168532121996	0.748982829224349	ns
ILMN_1253398	-1.42158568297483	0.834540291442405	0.231144291331764	0.322746740725243	ns
ILMN_1253400	1.44893347485975	0.834540291442405	-0.292247264923501	0.402380398689811	ns
ILMN_1253401	0	NA	-0.194381636821166	0.675883944491638	ns
ILMN_1253405	3.49185330413545	0.659083455450726	-1.0230134745669	0.0139733073045628	仅我们认为是DEG
ILMN_1253409	0.824452401965385	0.841489209982261	-0.356731839629281	0.270933938118287	ns
ILMN_1253410	0	NA	0.00569349111920481	0.990919076363706	ns
ILMN_1253412	0	NA	0.146301503635454	0.621155301257539	ns
ILMN_1253414	3.7813597113559	0.834540291442405	-0.615345023459712	0.115137452127711	ns
ILMN_1253416	-0.191434301085525	0.908836982272021	0.0569992821942922	0.793917978303771	ns
ILMN_1253434	1.50523548392625	0.834540291442405	-0.311738493826557	0.666723009219394	ns
ILMN_1253435	0.415037465519781	0.949477805246609	-0.0430051678043144	0.947638808129043	ns
ILMN_1253445	4.31741278047008	0.834540291442405	-0.620424283333184	0.175357113339387	ns
ILMN_1253447	-0.0858716851878523	0.98849059574227	-0.0112235323017087	0.981886060606257	ns
ILMN_1253449	2.10019422978058	0.834540291442405	-0.260465515707607	0.63667553572618	ns
ILMN_1253452	0	NA	0.150305377578196	0.623969994613027	ns
ILMN_1253453	0	1	-0.741809474898983	0.0359034053387922	ns
ILMN_1253461	-0.289506731771201	0.963443312294647	0.0984141819614726	0.900920751266931	ns
ILMN_1253473	-1.74187554103158	0.834540291442405	0.518809492743292	0.156784732878782	ns
ILMN_1253477	0	NA	0.306221993520042	0.341436245580402	ns
ILMN_1253483	-0.223332449270466	0.885119949270973	0.0321175157619127	0.883412006559886	ns
ILMN_1253485	0	NA	-0.410360347972923	0.461025720566351	ns
ILMN_1253486	1.32401252376178	0.834540291442405	-0.202941173879594	0.385999728269669	ns
ILMN_1253487	-0.898821176409162	0.90657740199062	0.0903540024909679	0.798050986333292	ns
ILMN_1253489	0.642006620620893	0.91285056798366	0.0726768749339737	0.872069625782489	ns
ILMN_1253493	-2.25498055776911	0.834540291442405	0.44827185274769	0.0656424374866875	ns
ILMN_1253497	0.752656196005067	0.86298219336097	-0.25195841206372	0.316276568332128	ns
ILMN_1253503	-0.999999797445646	0.924200122236877	-0.280211946518664	0.548907648280468	ns
ILMN_1253504	-21.7639540413453	0.834540291442405	0.147483713877508	0.856966293883959	ns
ILMN_1253509	23.348916271994	0.834540291442405	-1.35476947910125	0.00283987995516755	仅我们认为是DEG
ILMN_1253515	-0.153853442777292	0.878268026834824	0.0367677079113395	0.881473893337072	ns
ILMN_1253519	-0.23975881816719	0.935578334104461	0.048231188663193	0.900405845410598	ns
ILMN_1253522	0.062060835723904	0.977139282590802	-0.014198552836957	0.95440394157537	ns
ILMN_1253524	-0.0694213460549904	0.996013978511747	0.184088914378326	0.697559043802403	ns
ILMN_1253538	-0.430579852069948	0.91285056798366	0.00184806930973025	0.996828495714603	ns
